ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
LITE,628.98,606.54,3.7,OPTIMAL,95,1.48,0.9,669.72,-6.08,,,,0.158,142.9,50.9,215.0,clean,57.1,CAUTION,-19.8,3,Parabolic,-3.36,12.09,74.56,XLK,equity,Equity,16.0,False,False,68.2
ANRO,22.2,18.55,19.73,FAIR,25,1.67,-10.6,21.21,4.69,,,,0.856,364.2,92.4,9.0,clean,88.8,HEALTHY,-5.8,3,Parabolic,7.9,33.36,67.58,,index,Index,25.0,False,False,67.7
PLSE,21.09,19.75,6.79,OPTIMAL,90,1.5,1.11,18.85,11.9,ELEVATED,1.51,0.6,0.564,-368.9,50.8,216.0,clean,60.0,CAUTION,-19.8,3,Parabolic,13.51,-11.83,54.05,XLK,equity,Equity,7.0,False,False,67.3
LYB,72.48,58.15,24.65,CAUTION,50,1.58,3.44,64.03,13.21,ELEVATED,1.51,0.6,0.676,284.8,67.9,137.0,clean,85.3,HEALTHY,-0.6,3,Parabolic,10.02,25.7,69.42,XLE,sector,Sector,34.0,False,False,66.9
NOPMF,19.61,17.04,15.06,FAIR,35,1.67,-1.24,19.25,1.85,,,,0.553,346.2,88.9,16.0,clean,78.4,CAUTION,-8.9,3,Parabolic,4.64,23.18,60.61,VXUS,commodity,Commodity,45.0,False,False,66.9
LASR,64.14,56.42,13.7,GOOD,75,1.52,1.24,63.15,1.58,,,,0.69,298.0,62.1,175.0,clean,60.0,CAUTION,-7.7,3,Parabolic,2.53,21.21,69.25,XLK,equity,Equity,16.0,False,False,66.0
TEN,35.5,31.33,13.29,GOOD,55,1.52,-5.49,36.15,-1.81,,,,0.862,399.1,70.4,117.0,clean,68.8,CAUTION,-8.6,3,Parabolic,1.57,28.95,47.86,,index,Index,3.0,False,False,64.5
ZYME,23.78,23.49,1.23,OPTIMAL,95,1.48,0.9,24.37,-2.45,,,,0.636,116.8,42.9,223.0,clean,54.1,CAUTION,-14.9,2,Sustained Uptrend,-4.13,4.61,-7.88,,equity,Equity,7.0,False,False,64.5
NET,213.06,183.52,16.1,FAIR,55,1.67,1.01,193.93,9.86,,,,0.166,129.4,56.2,202.0,clean,82.4,HEALTHY,-2.4,0,Deep Decline,10.79,18.38,1.98,XLK,equity,Equity,27.0,False,False,63.6
MPC,234.38,203.17,15.36,FAIR,25,1.67,-0.65,217.15,7.93,,,,0.63,181.4,79.0,66.0,clean,89.1,HEALTHY,-0.7,2,Sustained Uptrend,7.83,14.81,22.89,XLE,bond,Bond,20.0,False,False,63.1
UNF,274.98,234.02,17.5,FAIR,25,1.67,-10.6,252.89,8.73,,,,0.494,173.3,86.0,30.0,clean,78.8,CAUTION,-3.1,3,Parabolic,4.65,19.55,52.87,,index,Index,3.0,False,False,62.5
ICHR,43.01,42.77,0.55,OPTIMAL,95,1.48,0.9,44.52,-3.39,,,,0.273,-155.5,31.4,230.0,clean,60.0,CAUTION,-22.3,3,Parabolic,-2.89,-4.99,139.48,VXUS,equity,Equity,16.0,False,False,62.2
CAPR,33.32,26.58,25.37,WARNING,25,1.66,2.33,29.03,14.79,ELEVATED,1.51,0.6,0.561,345.2,89.0,15.0,clean,74.1,CAUTION,-8.7,3,Parabolic,29.05,35.28,21.69,,equity,Equity,7.0,False,False,62.1
GSG,30.87,26.29,17.42,FAIR,35,1.67,-1.24,28.48,8.4,,,,0.885,273.4,70.2,119.0,overextended,83.6,HEALTHY,-2.6,2,Sustained Uptrend,9.04,23.58,33.64,XLE,commodity,Commodity,9.0,False,False,61.9
EQNR,34.31,29.27,17.23,FAIR,35,1.67,-1.24,32.26,6.37,,,,0.906,276.9,70.4,117.0,clean,81.6,HEALTHY,-0.7,3,Parabolic,8.04,23.17,49.33,XLE,commodity,Commodity,9.0,False,False,61.4
PBR,19.0,16.25,16.88,FAIR,25,1.67,-10.6,17.6,7.93,,,,0.883,262.5,80.1,57.0,clean,81.0,HEALTHY,-1.5,3,Parabolic,13.54,23.91,54.18,XLE,index,Index,13.0,False,False,61.1
SRCL,61.98,61.14,1.37,OPTIMAL,95,1.48,0.9,61.57,0.67,,,,0.718,26.6,0.0,,,91.9,HEALTHY,0.0,2,Sustained Uptrend,,,,,index,Index,10.0,False,False,60.8
K,83.44,82.89,0.66,OPTIMAL,95,1.48,0.9,83.2,0.28,,,,0.903,11.1,0.0,,,91.1,HEALTHY,-0.2,2,Sustained Uptrend,,,,,equity,Equity,2.0,False,False,60.6
ISSC,28.04,23.75,18.08,FAIR,55,1.67,1.01,28.17,-0.48,,,,0.858,504.3,45.1,222.0,clean,84.3,HEALTHY,-9.4,3,Parabolic,-0.74,42.48,163.53,QQQ,equity,Equity,11.0,False,False,60.3
OXY,58.62,50.04,17.14,FAIR,35,1.67,-1.24,54.38,7.8,,,,0.801,248.8,63.2,168.0,clean,85.9,HEALTHY,-0.7,3,Parabolic,10.11,26.69,41.08,XLE,commodity,Commodity,9.0,False,False,60.1
TNGX,16.93,13.21,28.15,WARNING,5,1.66,-0.65,14.71,15.1,EXIT WATCH,1.59,0.49,0.418,395.2,96.2,4.0,clean,81.4,HEALTHY,-4.0,3,Parabolic,0.59,33.41,85.64,,bond,Bond,20.0,False,False,59.8
MMP,69.0,66.78,3.32,OPTIMAL,95,1.48,0.9,68.31,1.01,,,,0.768,68.1,0.0,,,88.2,HEALTHY,-1.3,2,Sustained Uptrend,,,,,index,Index,39.0,False,False,59.7
NIB,36.29,34.16,6.23,OPTIMAL,90,1.5,1.11,34.81,4.25,,,,0.453,48.1,0.0,,,92.8,HEALTHY,0.0,2,Sustained Uptrend,,,,,commodity,Commodity,35.0,False,False,59.3
FOLD,14.37,14.33,0.31,OPTIMAL,95,1.48,0.9,14.35,0.13,,,,0.407,3.8,0.0,,,86.2,HEALTHY,-0.1,3,Parabolic,,,,,equity,Equity,7.0,False,False,59.1
YOU,44.97,38.7,16.22,FAIR,55,1.67,1.01,47.01,-4.33,,,,0.685,604.5,54.0,210.0,clean,69.0,CAUTION,-10.9,2,Sustained Uptrend,-5.17,36.89,27.57,XLF,equity,Equity,27.0,False,False,58.8
GLNCY,14.14,13.76,2.76,OPTIMAL,95,1.48,0.9,14.0,0.98,,,,0.213,47.9,0.0,,,84.9,HEALTHY,-3.6,3,Parabolic,,,,,commodity,Commodity,45.0,False,False,58.7
FUWAY,90.5,73.74,22.73,CAUTION,10,1.58,-10.6,89.76,0.82,,,,0.636,375.0,86.9,24.0,clean,81.5,HEALTHY,-4.3,3,Parabolic,2.47,54.17,161.56,IAU,index,Index,42.0,False,False,58.4
PXD,269.62,268.73,0.33,OPTIMAL,95,1.48,0.9,271.88,-0.83,,,,0.009,-4.0,0.0,,,83.8,HEALTHY,-3.3,2,Sustained Uptrend,,,,,index,Index,10.0,False,False,58.4
MOG.B,101.0,93.87,7.6,OPTIMAL,90,1.5,1.11,96.75,4.4,,,,0.088,46.0,0.0,,,89.1,HEALTHY,-0.5,2,Sustained Uptrend,,,,,index,Index,42.0,False,False,58.2
DNN,4.04,3.97,1.98,OPTIMAL,95,1.48,0.12,4.01,0.9,,,,0.004,11.4,0.0,,,82.8,HEALTHY,-8.7,3,Parabolic,,,,,miner,Miner,29.0,False,False,58.1
JWN,24.66,24.2,1.9,OPTIMAL,95,1.48,0.9,24.52,0.59,,,,0.833,32.4,0.0,,,80.9,HEALTHY,-0.1,1,Basing,,,,,equity,Equity,37.0,False,False,57.5
DOG,24.21,23.15,4.56,OPTIMAL,95,1.48,0.9,23.63,2.46,,,,0.836,70.5,0.0,231.0,clean,75.4,CAUTION,-0.5,1,Basing,2.28,7.22,1.3,,equity,Equity,16.0,False,False,55.9
VTIP,49.94,49.79,0.29,OPTIMAL,95,1.48,0.9,49.91,0.05,,,,0.836,7.1,0.0,231.0,clean,75.4,CAUTION,-0.5,1,Basing,0.13,0.39,-0.25,,bond,Bond,4.0,False,False,55.9
MAG,24.47,22.67,7.93,OPTIMAL,90,1.5,0.12,24.07,1.64,,,,0.811,128.2,0.0,,,80.6,HEALTHY,-2.5,3,Parabolic,,,,,miner,Miner,5.0,False,False,55.7
CTAS,198.32,197.38,0.47,OPTIMAL,95,1.48,0.9,200.77,-1.22,,,,0.28,29.8,0.0,231.0,clean,73.3,CAUTION,-5.2,2,Sustained Uptrend,-3.04,-0.5,8.28,XLY,sector,Sector,14.0,False,False,55.2
WOPEF,20.61,18.28,12.72,GOOD,50,1.52,-0.65,20.74,-0.63,,,,0.846,418.2,56.2,202.0,clean,60.0,CAUTION,-6.3,2,Sustained Uptrend,-2.47,26.04,39.24,,bond,Bond,20.0,False,False,55.2
X,54.84,49.51,10.77,GOOD,80,1.52,1.96,53.92,1.71,,,,0.37,177.1,0.0,,,88.2,HEALTHY,-0.1,3,Parabolic,,,,,sector,Sector,34.0,False,False,54.5
MRO,28.55,27.48,3.91,OPTIMAL,95,1.48,0.9,28.62,-0.23,,,,0.786,143.9,0.0,,,70.4,CAUTION,-2.9,1,Basing,,,,,commodity,Commodity,9.0,False,False,54.4
AL,64.67,64.56,0.16,OPTIMAL,95,1.48,0.9,64.68,-0.03,,,,0.457,4.2,0.0,231.0,clean,69.8,CAUTION,-0.5,1,Basing,0.09,-0.01,1.1,HYG,bond,Bond,4.0,False,False,54.2
FTNT,84.11,81.73,2.92,OPTIMAL,95,1.48,0.9,82.49,1.96,,,,0.004,10.0,0.0,231.0,clean,69.3,CAUTION,-5.1,1,Basing,-0.36,-1.66,0.73,XLK,equity,Equity,27.0,False,False,54.0
HES,148.97,143.6,3.74,OPTIMAL,95,1.48,0.9,149.32,-0.24,,,,0.561,102.1,0.0,,,69.1,CAUTION,-3.1,1,Basing,,,,,commodity,Commodity,9.0,False,False,54.0
MU,406.63,405.89,0.18,OPTIMAL,95,1.48,0.9,399.93,1.68,,,,0.154,-59.7,0.0,231.0,clean,69.2,CAUTION,-10.7,3,Parabolic,2.41,8.94,61.09,XLK,equity,Equity,16.0,False,False,54.0
CF,136.25,100.5,35.57,WARNING,35,1.87,6.84,111.7,21.98,EXIT WATCH,1.59,0.49,0.755,341.6,66.6,146.0,overextended,60.0,CAUTION,-0.9,3,Parabolic,22.99,41.47,77.63,XLE,sector,Sector,34.0,False,False,53.6
DNTH,81.87,56.68,44.45,DANGER,10,1.44,-2.21,68.43,19.64,EXIT WATCH,1.59,0.49,0.821,727.5,78.2,74.0,clean,74.6,CAUTION,-7.0,3,Parabolic,33.27,61.1,87.86,,equity,Equity,7.0,False,False,53.2
LAND,11.96,11.46,4.29,OPTIMAL,95,1.48,0.9,11.97,-0.14,,,,0.483,127.2,0.0,,,65.9,CAUTION,-8.0,3,Parabolic,,,,,sector,Sector,14.0,False,False,53.0
SAMT,39.59,39.53,0.15,OPTIMAL,95,1.48,0.9,39.58,0.03,,,,0.13,10.8,0.0,231.0,clean,63.3,CAUTION,-5.9,2,Sustained Uptrend,0.97,0.48,5.18,XLI,equity,Equity,24.0,False,False,52.2
TAIL,11.7,11.6,0.84,OPTIMAL,95,1.48,0.9,11.69,0.07,,,,0.235,11.5,0.0,,,63.1,CAUTION,-1.6,1,Basing,,,,,bond,Bond,4.0,False,False,52.2
COW,39.87,38.33,4.03,OPTIMAL,95,1.48,0.9,38.86,2.59,,,,0.396,68.0,0.0,,,62.8,CAUTION,-2.4,1,Basing,,,,,commodity,Commodity,35.0,False,False,52.1
TMUS,214.38,211.35,1.43,OPTIMAL,95,1.48,0.9,217.91,-1.62,,,,0.156,24.8,0.0,231.0,clean,62.9,CAUTION,-4.6,1,Basing,-2.79,7.5,6.47,XLU,equity,Equity,2.0,False,False,52.1
MOG.A,160.95,157.87,1.95,OPTIMAL,95,1.48,0.9,159.45,0.94,,,,0.119,30.7,0.0,,,60.0,CAUTION,-5.4,2,Sustained Uptrend,,,,,equity,Equity,11.0,False,False,51.2
PAAS,60.09,60.05,0.08,OPTIMAL,95,1.48,0.12,62.13,-3.27,,,,0.067,63.7,0.0,231.0,clean,60.0,CAUTION,-14.1,3,Parabolic,0.24,1.36,24.14,IAU,miner,Miner,5.0,False,False,51.2
CB,328.67,329.33,-0.2,BELOW SMA,15,,,332.1,-1.03,,,,0.009,-6.1,66.4,147.0,clean,74.6,CAUTION,-4.9,2,Sustained Uptrend,-1.14,0.74,9.11,,equity,Equity,19.0,False,False,50.9
ANSS,374.3,353.26,5.96,OPTIMAL,90,1.5,1.11,374.05,0.07,,,,0.91,192.7,0.0,,,64.3,CAUTION,-5.4,2,Sustained Uptrend,,,,,equity,Equity,27.0,False,False,50.8
MP,61.06,59.66,2.34,OPTIMAL,95,1.48,0.12,60.67,0.64,,,,0.314,81.9,0.0,231.0,clean,58.2,CAUTION,-16.3,2,Sustained Uptrend,4.41,-2.05,2.07,IAU,miner,Miner,22.0,False,False,50.7
LI,18.2,17.94,1.41,OPTIMAL,95,1.48,0.9,17.56,3.63,,,,0.424,-90.1,0.0,231.0,clean,58.0,CAUTION,-5.8,1,Basing,7.79,-3.68,4.63,XLK,index,Index,6.0,False,False,50.6
DFS,200.05,179.06,11.73,GOOD,75,1.52,1.24,195.68,2.23,,,,0.799,229.7,0.0,,,80.5,HEALTHY,-3.5,1,Basing,,,,,equity,Equity,19.0,False,False,50.4
FIGS,15.46,12.7,21.69,CAUTION,40,1.58,0.49,16.24,-4.86,,,,0.765,751.9,59.5,187.0,clean,51.8,CAUTION,-11.6,3,Parabolic,-8.93,47.47,33.12,,equity,Equity,27.0,False,False,50.4
AVDL,21.64,21.55,0.42,OPTIMAL,95,1.48,0.9,21.62,0.1,,,,0.852,10.4,0.0,,,56.4,CAUTION,-8.2,3,Parabolic,,,,,index,Index,10.0,False,False,50.2
VTYX,14.0,13.96,0.26,OPTIMAL,95,1.48,0.9,13.98,0.14,,,,0.693,5.0,0.0,,,56.1,CAUTION,-44.0,3,Parabolic,,,,,equity,Equity,7.0,False,False,50.1
AGF,9.0,9.0,0.0,OPTIMAL,95,1.48,0.9,9.0,0.0,,,,1.0,-0.0,0.0,,,55.8,CAUTION,0.0,1,Basing,,,,,index,Index,1.0,False,False,50.0
AUGO,80.84,75.68,6.83,OPTIMAL,90,1.5,1.11,83.47,-3.14,,,,0.492,247.0,0.0,,,61.8,CAUTION,-10.4,1,Unknown,,,,,equity,Equity,,False,False,50.0
BNAI,38.84,29.19,33.04,WARNING,20,1.87,1.46,42.2,-7.96,,,,0.766,1340.8,78.5,70.0,clean,51.8,CAUTION,-55.0,3,Parabolic,-19.94,80.54,1160.88,,equity,Equity,,False,False,50.0
EDRY,20.44,17.53,16.6,FAIR,25,1.67,-10.6,20.9,-2.23,,,,0.573,518.0,66.7,144.0,clean,59.7,CAUTION,-14.8,3,Parabolic,-0.5,39.03,54.59,XLC,index,Index,10.0,False,False,50.0
ERUS,8.06,8.06,0.0,OPTIMAL,95,1.48,0.9,8.06,0.0,,,,0.476,0.0,0.0,,,55.8,CAUTION,0.0,1,Basing,,,,,equity,Equity,44.0,False,False,50.0
IGLD,27.79,27.49,1.09,OPTIMAL,95,1.48,0.9,28.01,-0.78,,,,0.225,38.1,0.0,231.0,clean,55.8,CAUTION,-8.7,2,Sustained Uptrend,1.31,-0.54,11.83,IAU,index,Index,25.0,False,False,50.0
ALMTF,4.71,4.5,4.77,OPTIMAL,95,1.48,0.9,4.27,10.41,ELEVATED,1.51,0.6,0.002,19.8,0.0,,,55.2,CAUTION,-24.9,3,Parabolic,,,,,bond,Bond,4.0,False,False,49.8
PLYM,21.98,21.91,0.34,OPTIMAL,95,1.48,0.9,21.93,0.21,,,,0.328,4.3,0.0,,,55.0,CAUTION,-3.3,1,Basing,,,,,sector,Sector,14.0,False,False,49.8
BIL,91.48,91.31,0.19,OPTIMAL,95,1.48,0.9,91.43,0.06,,,,0.992,3.4,0.0,231.0,clean,54.0,CAUTION,-0.2,1,Basing,0.07,0.03,-0.08,,equity,Equity,12.0,False,False,49.5
GFL,43.66,43.41,0.6,OPTIMAL,95,1.48,0.9,44.48,-1.84,,,,0.275,53.3,0.0,231.0,clean,53.4,CAUTION,-5.7,1,Basing,-2.62,1.22,-1.05,XLB,bond,Bond,20.0,False,False,49.3
GHRS,15.53,15.48,0.32,OPTIMAL,95,1.48,0.9,15.59,-0.41,,,,0.063,27.6,0.0,231.0,clean,52.4,CAUTION,-18.3,2,Sustained Uptrend,2.34,1.27,8.49,,equity,Equity,7.0,False,False,49.0
