ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
QTEC,220.04,226.33,-2.78,BELOW SMA,15,,,223.74,-1.65,,,,0.229,-23.8,0.0,231.0,clean,29.2,WARNING,-11.3,1,Basing,-2.32,-3.91,-7.98,XLK,equity,Equity,16.0,False,False,14.0
RF,25.29,28.7,-11.89,BELOW SMA,15,,,27.11,-6.73,,,,0.885,-185.4,0.0,231.0,stalling,29.1,WARNING,-19.8,2,Sustained Uptrend,-8.85,-17.96,-4.37,XLF,equity,Equity,19.0,False,False,14.0
SMFG,19.34,21.99,-12.07,BELOW SMA,15,,,20.66,-6.41,,,,0.895,-260.6,0.0,231.0,stalling,29.3,WARNING,-20.6,3,Parabolic,-4.75,-17.44,3.62,VXUS,index,Index,15.0,False,False,14.0
TVTX,27.52,29.58,-6.95,BELOW SMA,15,,,28.39,-3.06,,,,0.24,-79.0,0.0,231.0,clean,28.8,WARNING,-34.7,0,Deep Decline,0.78,-9.22,-20.25,,equity,Equity,7.0,False,False,13.9
IR,81.23,93.02,-12.68,BELOW SMA,15,,,88.78,-8.51,,,,0.81,-191.8,0.0,231.0,stalling,28.4,WARNING,-19.5,2,Sustained Uptrend,-10.25,-16.94,3.64,XLI,sector,Sector,34.0,False,False,13.8
VNQI,45.85,49.16,-6.74,BELOW SMA,15,,,48.0,-4.49,,,,0.744,-114.1,0.0,231.0,stalling,28.4,WARNING,-9.9,2,Sustained Uptrend,-4.0,-8.79,-2.16,VXUS,index,Index,1.0,False,False,13.8
ANF,84.4,94.38,-10.57,BELOW SMA,15,,,90.87,-7.12,,,,0.274,-109.7,0.0,231.0,clean,28.1,WARNING,-36.6,2,Sustained Uptrend,-4.52,-8.29,-15.57,XLF,equity,Equity,37.0,False,False,13.7
BAX,17.9,20.1,-10.94,BELOW SMA,15,,,18.57,-3.62,,,,0.616,-242.9,0.0,231.0,clean,28.0,WARNING,-20.1,2,Sustained Uptrend,-3.76,-18.41,-1.43,XLF,equity,Equity,7.0,False,False,13.7
DAL,57.88,67.16,-13.82,BELOW SMA,15,,,61.56,-5.97,,,,0.836,-260.5,0.0,231.0,clean,28.0,WARNING,-24.2,2,Sustained Uptrend,-5.59,-22.27,-14.14,XLF,index,Index,1.0,False,False,13.7
PINK,34.05,35.71,-4.66,BELOW SMA,15,,,35.16,-3.16,,,,0.553,-59.6,0.0,231.0,clean,28.3,WARNING,-12.0,1,Basing,-2.18,-5.65,-6.48,XLV,equity,Equity,7.0,False,False,13.7
VHT,278.34,288.53,-3.53,BELOW SMA,15,,,286.45,-2.83,,,,0.39,-38.1,0.0,231.0,stalling,28.2,WARNING,-6.8,1,Basing,-2.19,-3.21,-0.99,XLV,equity,Equity,7.0,False,False,13.7
CDNS,291.63,292.85,-0.41,BELOW SMA,15,,,298.47,-2.29,,,,0.021,13.4,0.0,231.0,clean,27.9,WARNING,-14.6,1,Basing,-2.74,-2.46,-12.96,XLK,equity,Equity,27.0,False,False,13.6
EWS,27.45,28.34,-3.11,BELOW SMA,15,,,27.78,-1.16,,,,0.622,-76.3,0.0,231.0,clean,27.7,WARNING,-6.7,1,Basing,0.72,-3.94,-0.13,VXUS,index,Index,39.0,False,False,13.6
EWQ,43.6,46.16,-5.54,BELOW SMA,15,,,44.92,-2.95,,,,0.583,-106.1,0.0,231.0,clean,27.3,WARNING,-9.9,2,Sustained Uptrend,-1.54,-6.9,-1.38,VGK,index,Index,1.0,False,False,13.4
FHN,22.1,24.41,-9.47,BELOW SMA,15,,,23.16,-4.57,,,,0.803,-142.8,0.0,231.0,clean,27.1,WARNING,-16.8,2,Sustained Uptrend,-5.64,-13.81,-3.16,XLF,equity,Equity,19.0,False,False,13.4
GREK,64.72,70.76,-8.54,BELOW SMA,15,,,66.27,-2.34,,,,0.784,-168.0,0.0,231.0,clean,27.2,WARNING,-16.2,2,Sustained Uptrend,-1.75,-13.17,-1.64,VXUS,index,Index,1.0,False,False,13.4
LDOS,174.48,178.75,-2.39,BELOW SMA,15,,,176.53,-1.16,,,,0.182,41.3,0.0,231.0,clean,27.1,WARNING,-14.9,1,Basing,-0.67,-10.39,-5.66,,equity,Equity,11.0,False,False,13.4
QLTY,37.02,38.46,-3.76,BELOW SMA,15,,,37.88,-2.3,,,,0.624,-44.1,0.0,231.0,stalling,27.3,WARNING,-7.5,1,Basing,-2.49,-5.09,-3.41,SPY,equity,Equity,30.0,False,False,13.4
CROX,79.87,88.99,-10.24,BELOW SMA,15,,,84.61,-5.61,,,,0.567,-237.3,0.0,231.0,stalling,26.9,WARNING,-21.4,2,Sustained Uptrend,-4.11,-4.32,-6.82,,equity,Equity,37.0,False,False,13.3
GNW,8.09,8.63,-6.37,BELOW SMA,15,,,8.4,-3.72,,,,0.796,-114.2,0.0,,,26.7,WARNING,-12.9,1,Basing,,,,,equity,Equity,19.0,False,False,13.3
OFG,39.13,40.96,-4.45,BELOW SMA,15,,,39.69,-1.41,,,,0.835,-115.3,0.0,231.0,clean,27.0,WARNING,-9.4,1,Basing,-2.16,-6.44,-3.73,XLI,equity,Equity,19.0,False,False,13.3
BA,204.96,231.65,-11.52,BELOW SMA,15,,,222.37,-7.83,,,,0.772,-148.4,0.0,231.0,stalling,26.4,WARNING,-19.4,2,Sustained Uptrend,-7.7,-15.51,2.29,XLI,equity,Equity,11.0,False,False,13.2
AIG,77.26,78.12,-1.1,BELOW SMA,15,,,78.87,-2.04,,,,0.119,-19.1,0.0,231.0,clean,26.3,WARNING,-11.5,1,Basing,-3.51,3.01,1.1,XLE,equity,Equity,19.0,False,False,13.1
AON,317.62,329.81,-3.7,BELOW SMA,15,,,332.12,-4.37,,,,0.179,50.2,0.0,231.0,clean,26.3,WARNING,-11.4,1,Basing,-6.24,-0.09,-8.25,XLF,equity,Equity,30.0,False,False,13.1
GS,786.73,890.4,-11.64,BELOW SMA,15,,,837.98,-6.12,,,,0.793,-178.6,0.0,231.0,stalling,26.1,WARNING,-20.1,2,Sustained Uptrend,-5.83,-17.1,-10.25,XLF,equity,Equity,19.0,False,False,13.1
IRBO,32.09,32.68,-1.79,BELOW SMA,15,,,33.25,-3.48,,,,0.292,71.9,0.0,,,26.1,WARNING,-8.3,1,Basing,,,,,equity,Equity,27.0,False,False,13.1
MTG,26.01,26.61,-2.24,BELOW SMA,15,,,26.54,-2.0,,,,0.114,-21.9,0.0,231.0,clean,26.3,WARNING,-13.2,1,Basing,-2.88,-3.09,-6.41,XLF,equity,Equity,19.0,False,False,13.1
NRG,150.3,163.13,-7.86,BELOW SMA,15,,,160.44,-6.32,,,,0.328,-158.1,0.0,231.0,clean,26.3,WARNING,-20.9,1,Basing,-6.33,-3.92,-9.87,XLU,index,Index,3.0,False,False,13.1
SITM,319.96,390.21,-18.0,BELOW SMA,15,,,369.45,-13.4,,,,0.66,-298.4,0.0,231.0,stalling,26.3,WARNING,-28.4,3,Parabolic,-10.15,-22.67,-12.7,XLI,equity,Equity,16.0,False,False,13.1
SYK,338.85,369.43,-8.28,BELOW SMA,15,,,368.52,-8.05,,,,0.126,-53.1,0.0,231.0,stalling,26.0,WARNING,-13.0,1,Basing,-8.54,-6.15,-2.97,XLV,equity,Equity,7.0,False,False,13.1
VSCO,45.09,57.87,-22.09,BELOW SMA,15,,,53.15,-15.17,,,,0.44,-336.1,0.0,231.0,clean,26.0,WARNING,-32.6,3,Parabolic,-14.46,-23.86,-13.8,XLF,equity,Equity,37.0,False,False,13.1
ACM,89.63,95.63,-6.27,BELOW SMA,15,,,94.13,-4.78,,,,0.014,-17.5,0.0,231.0,clean,25.9,WARNING,-17.8,0,Deep Decline,-4.43,-13.7,-10.6,XLF,sector,Sector,34.0,False,False,13.0
ATAT,34.69,37.89,-8.45,BELOW SMA,15,,,36.84,-5.83,,,,0.601,-140.9,0.0,231.0,clean,25.9,WARNING,-19.6,1,Basing,-6.9,-12.93,-16.17,VXUS,index,Index,6.0,False,False,13.0
CARR,56.89,62.46,-8.92,BELOW SMA,15,,,60.2,-5.49,,,,0.855,-175.4,0.0,231.0,clean,25.7,WARNING,-16.7,2,Sustained Uptrend,-5.81,-13.57,7.66,XLI,index,Index,1.0,False,False,13.0
ROK,357.87,397.73,-10.02,BELOW SMA,15,,,383.05,-6.57,,,,0.302,-86.5,0.0,231.0,clean,25.7,WARNING,-18.4,2,Sustained Uptrend,-5.45,-13.26,-10.67,XLI,sector,Sector,34.0,False,False,13.0
VNM,16.79,18.4,-8.79,BELOW SMA,15,,,17.81,-5.75,,,,0.586,-135.2,0.0,231.0,clean,25.8,WARNING,-15.4,2,Sustained Uptrend,-6.85,-7.16,-10.0,QQQ,index,Index,31.0,False,False,13.0
DPZ,395.73,397.01,-0.32,BELOW SMA,15,,,403.53,-1.93,,,,0.465,87.0,0.0,231.0,stalling,25.6,WARNING,-10.5,1,Basing,-1.73,1.54,-5.15,,equity,Equity,37.0,False,False,12.9
HMY,16.05,20.5,-21.68,BELOW SMA,15,,,19.62,-18.16,,,,0.299,-196.4,0.0,231.0,stalling,25.4,WARNING,-38.4,2,Sustained Uptrend,-17.88,-24.55,-18.71,IAU,miner,Miner,5.0,False,False,12.9
PAGS,9.52,10.66,-10.74,BELOW SMA,15,,,10.16,-6.36,,,,0.494,-124.2,0.0,,,25.4,WARNING,-22.8,2,Sustained Uptrend,,,,,equity,Equity,27.0,False,False,12.9
PODD,235.21,245.84,-4.32,BELOW SMA,15,,,240.74,-2.3,,,,0.41,-58.8,0.0,231.0,clean,25.4,WARNING,-21.9,0,Deep Decline,-2.38,-6.81,-20.05,XLV,equity,Equity,7.0,False,False,12.9
CNC,34.49,41.51,-16.89,BELOW SMA,15,,,41.53,-16.94,,,,0.073,-82.8,0.0,231.0,stalling,25.2,WARNING,-27.6,2,Sustained Uptrend,-20.28,-12.91,-9.41,XLC,equity,Equity,7.0,False,False,12.8
ZM,75.56,85.06,-11.17,BELOW SMA,15,,,75.81,-0.32,,,,0.739,-314.1,0.0,231.0,clean,25.1,WARNING,-22.6,1,Basing,-2.29,-20.45,-13.77,QQQ,equity,Equity,27.0,False,False,12.8
ALNY,313.05,328.09,-4.59,BELOW SMA,15,,,322.46,-2.92,,,,0.05,-22.4,0.0,231.0,clean,24.9,WARNING,-26.7,0,Deep Decline,-2.33,-3.08,-24.61,,equity,Equity,7.0,False,False,12.7
AVB,171.63,176.44,-2.73,BELOW SMA,15,,,176.34,-2.67,,,,0.19,-22.2,0.0,231.0,stalling,24.7,WARNING,-8.1,1,Basing,-4.27,-3.27,-2.14,XLRE,sector,Sector,14.0,False,False,12.7
GOVT,22.93,23.09,-0.71,BELOW SMA,15,,,23.12,-0.85,,,,0.126,-5.5,0.0,231.0,stalling,24.9,WARNING,-2.0,1,Basing,-0.8,-0.89,-0.37,TLT,bond,Bond,4.0,False,False,12.7
MA,497.88,525.5,-5.26,BELOW SMA,15,,,516.68,-3.64,,,,0.164,-34.8,0.0,231.0,clean,24.8,WARNING,-15.6,1,Basing,-5.1,-7.87,-7.38,XLF,equity,Equity,30.0,False,False,12.7
MSCI,539.46,555.59,-2.9,BELOW SMA,15,,,562.02,-4.01,,,,0.428,94.4,0.0,231.0,clean,24.9,WARNING,-13.9,1,Basing,-4.72,4.62,0.42,XLF,equity,Equity,27.0,False,False,12.7
NKE,54.08,61.17,-11.6,BELOW SMA,15,,,57.82,-6.48,,,,0.703,-196.1,0.0,231.0,clean,24.7,WARNING,-21.8,1,Basing,-6.8,-14.22,-14.61,HYG,equity,Equity,37.0,False,False,12.7
OKTA,79.21,80.18,-1.2,BELOW SMA,15,,,77.05,2.81,,,,0.098,-89.1,0.0,231.0,clean,24.9,WARNING,-18.7,1,Basing,-0.55,-10.44,-9.77,XLK,equity,Equity,27.0,False,False,12.7
PPG,101.16,120.38,-15.97,BELOW SMA,15,,,111.63,-9.38,,,,0.895,-314.1,0.0,231.0,stalling,24.7,WARNING,-24.2,3,Parabolic,-9.57,-21.67,1.74,XLB,sector,Sector,34.0,False,False,12.7
SNY,43.83,46.77,-6.28,BELOW SMA,15,,,45.46,-3.6,,,,0.481,-97.8,0.0,231.0,clean,24.7,WARNING,-11.3,1,Basing,-2.6,-9.87,-8.36,XLB,index,Index,1.0,False,False,12.7
TAL,10.88,11.24,-3.16,BELOW SMA,15,,,10.69,1.84,,,,0.337,-72.9,0.0,,,24.9,WARNING,-17.7,1,Basing,,,,,index,Index,6.0,False,False,12.7
V,306.42,319.99,-4.24,BELOW SMA,15,,,316.48,-3.18,,,,0.192,-33.6,0.0,231.0,clean,24.7,WARNING,-14.6,1,Basing,-4.15,-6.61,-6.15,XLF,equity,Equity,30.0,False,False,12.7
CIBR,65.46,65.58,-0.18,BELOW SMA,15,,,65.0,0.72,,,,0.0,-1.6,0.0,231.0,clean,24.6,WARNING,-14.3,0,Deep Decline,-0.5,-4.9,-13.46,XLK,equity,Equity,27.0,False,False,12.6
EL,84.31,104.88,-19.62,BELOW SMA,15,,,95.89,-12.08,,,,0.646,-295.1,0.0,231.0,stalling,24.6,WARNING,-30.7,2,Sustained Uptrend,-12.06,-16.78,-17.86,XLB,equity,Equity,2.0,False,False,12.6
GPL,0.19,0.84,-77.81,BELOW SMA,15,,,0.54,-65.4,,,,0.672,-2038.0,0.0,,,24.5,WARNING,-89.6,0,Deep Decline,,,,,miner,Miner,5.0,False,False,12.6
TPC,68.89,79.36,-13.2,BELOW SMA,15,,,71.82,-4.08,,,,0.652,-289.3,0.0,231.0,clean,24.4,WARNING,-23.0,3,Parabolic,-3.14,-19.9,0.43,XLK,index,Index,1.0,False,False,12.6
WTW,286.69,302.27,-5.16,BELOW SMA,15,,,298.08,-3.82,,,,0.049,24.6,0.0,231.0,clean,24.6,WARNING,-16.9,1,Basing,-4.6,-1.06,-11.03,XLF,equity,Equity,2.0,False,False,12.6
AGG,99.33,100.22,-0.89,BELOW SMA,15,,,100.28,-0.95,,,,0.198,-7.6,0.0,231.0,stalling,24.2,WARNING,-2.1,1,Basing,-0.91,-1.12,-0.46,LQD,bond,Bond,4.0,False,False,12.5
APTV,69.45,77.61,-10.51,BELOW SMA,15,,,72.04,-3.59,,,,0.913,-252.6,0.0,231.0,clean,24.1,WARNING,-21.9,1,Basing,-3.82,-18.44,-9.04,XLB,equity,Equity,37.0,False,False,12.5
BROS,48.72,52.66,-7.48,BELOW SMA,15,,,52.34,-6.91,,,,0.0,-0.8,0.0,231.0,clean,24.3,WARNING,-26.1,1,Basing,-10.62,-11.5,-17.28,XLF,equity,Equity,27.0,False,False,12.5
CRH,99.36,118.82,-16.38,BELOW SMA,15,,,109.61,-9.35,,,,0.878,-275.1,0.0,231.0,stalling,24.1,WARNING,-24.5,1,Basing,-10.57,-23.07,-19.67,XLI,index,Index,1.0,False,False,12.5
FERG,221.89,252.09,-11.98,BELOW SMA,15,,,239.04,-7.18,,,,0.755,-199.7,0.0,231.0,clean,24.1,WARNING,-18.3,2,Sustained Uptrend,-7.48,-15.91,-1.83,XLI,index,Index,1.0,False,False,12.5
GRAB,3.76,4.18,-10.04,BELOW SMA,15,,,4.01,-6.16,,,,0.669,-147.1,0.0,,,24.2,WARNING,-29.9,0,Deep Decline,,,,,equity,Equity,18.0,False,False,12.5
IEF,95.61,96.43,-0.85,BELOW SMA,15,,,96.64,-1.07,,,,0.076,-5.6,0.0,231.0,stalling,24.1,WARNING,-2.5,1,Basing,-0.94,-0.94,-0.55,TLT,bond,Bond,4.0,False,False,12.5
ALHC,17.23,20.06,-14.1,BELOW SMA,15,,,18.48,-6.75,,,,0.813,-203.3,0.0,231.0,clean,24.0,WARNING,-27.8,2,Sustained Uptrend,-7.22,-16.48,-10.31,XLF,equity,Equity,7.0,False,False,12.4
ATEC,12.51,13.44,-6.96,BELOW SMA,15,,,12.85,-2.64,,,,0.379,-98.3,0.0,,,23.7,WARNING,-46.3,0,Deep Decline,,,,,equity,Equity,27.0,False,False,12.4
BN,38.85,44.69,-13.06,BELOW SMA,15,,,41.98,-7.45,,,,0.908,-232.3,0.0,231.0,stalling,23.8,WARNING,-21.6,1,Basing,-8.55,-18.59,-16.8,SPY,bond,Bond,4.0,False,False,12.4
BNTX,88.97,105.47,-15.64,BELOW SMA,15,,,99.16,-10.27,,,,0.522,-227.3,0.0,231.0,stalling,23.7,WARNING,-28.2,2,Sustained Uptrend,-12.73,-18.32,-7.17,VGK,bond,Bond,20.0,False,False,12.4
CBRE,131.14,149.7,-12.4,BELOW SMA,15,,,139.02,-5.67,,,,0.394,-108.8,0.0,231.0,clean,23.8,WARNING,-24.8,1,Basing,-7.12,-23.01,-15.95,XLF,sector,Sector,14.0,False,False,12.4
HEWG,33.01,34.16,-3.36,BELOW SMA,15,,,32.99,0.05,,,,0.709,-90.3,0.0,,,23.9,WARNING,-8.6,1,Basing,,,,,index,Index,1.0,False,False,12.4
MCO,429.48,454.92,-5.59,BELOW SMA,15,,,461.03,-6.84,,,,0.321,106.0,0.0,231.0,stalling,24.0,WARNING,-21.5,1,Basing,-8.63,2.51,-11.7,XLF,bond,Bond,4.0,False,False,12.4
MKC,58.17,66.96,-13.12,BELOW SMA,15,,,65.01,-10.52,,,,0.711,-194.6,0.0,231.0,stalling,23.9,WARNING,-19.7,1,Basing,-10.88,-15.65,-8.36,XLP,equity,Equity,2.0,False,False,12.4
NVO,38.09,44.29,-14.0,BELOW SMA,15,,,38.34,-0.66,,,,0.641,-383.0,0.0,231.0,clean,23.7,WARNING,-40.6,1,Basing,-2.51,-22.46,-17.84,SPY,index,Index,1.0,False,False,12.4
PRU,92.34,100.96,-8.53,BELOW SMA,15,,,97.08,-4.88,,,,0.868,-128.1,0.0,231.0,clean,23.7,WARNING,-22.9,1,Basing,-6.85,-10.63,-17.31,XLF,equity,Equity,19.0,False,False,12.4
STCE,55.1,57.7,-4.49,BELOW SMA,15,,,56.43,-2.35,,,,0.069,-27.5,0.0,231.0,clean,23.9,WARNING,-27.3,0,Deep Decline,-4.22,-7.85,-26.45,XLK,equity,Equity,8.0,False,False,12.4
VFH,119.11,127.29,-6.43,BELOW SMA,15,,,123.66,-3.68,,,,0.689,-73.4,0.0,231.0,stalling,23.9,WARNING,-13.6,1,Basing,-4.86,-9.37,-8.6,XLF,equity,Equity,19.0,False,False,12.4
XLF,48.83,51.99,-6.09,BELOW SMA,15,,,50.61,-3.53,,,,0.645,-65.7,0.0,231.0,stalling,23.7,WARNING,-13.6,1,Basing,-4.69,-8.82,-8.36,XLF,equity,Equity,19.0,False,False,12.4
CG,45.38,53.32,-14.88,BELOW SMA,15,,,49.89,-9.02,,,,0.647,-170.1,0.0,231.0,clean,23.4,WARNING,-32.6,1,Basing,-12.16,-21.32,-21.26,XLF,bond,Bond,4.0,False,False,12.3
CLF,8.97,11.39,-21.18,BELOW SMA,15,,,10.18,-11.86,,,,0.419,-193.9,0.0,,,23.4,WARNING,-41.5,1,Basing,,,,,sector,Sector,34.0,False,False,12.3
DAX,42.95,45.97,-6.58,BELOW SMA,15,,,44.34,-3.14,,,,0.751,-127.2,0.0,231.0,clean,23.4,WARNING,-10.0,2,Sustained Uptrend,-2.03,-9.04,-3.68,VGK,index,Index,1.0,False,False,12.3
MMM,149.58,162.59,-8.0,BELOW SMA,15,,,156.74,-4.57,,,,0.875,-162.9,0.0,231.0,clean,23.5,WARNING,-15.7,1,Basing,-4.24,-13.75,-9.39,XLB,sector,Sector,34.0,False,False,12.3
TDG,1231.12,1305.9,-5.73,BELOW SMA,15,,,1288.57,-4.46,,,,0.346,-47.4,0.0,231.0,clean,23.6,WARNING,-15.8,1,Basing,-4.93,-6.16,-6.59,XLK,index,Index,10.0,False,False,12.3
VMOT,25.05,25.9,-3.27,BELOW SMA,15,,,25.57,-2.04,,,,0.616,-52.6,0.0,,,23.4,WARNING,-9.8,1,Basing,,,,,equity,Equity,24.0,False,False,12.3
^SKEW,146.23,150.67,-2.95,BELOW SMA,15,,,151.05,-3.19,,,,0.073,-41.6,0.0,,,23.5,WARNING,-9.7,1,Basing,,,,,bond,Bond,4.0,False,False,12.3
BND,73.58,74.31,-0.99,BELOW SMA,15,,,74.34,-1.02,,,,0.221,-8.2,0.0,231.0,stalling,23.3,WARNING,-2.2,1,Basing,-1.03,-1.2,-0.63,TLT,bond,Bond,4.0,False,False,12.2
IEI,118.64,119.4,-0.64,BELOW SMA,15,,,119.52,-0.74,,,,0.1,-4.1,0.0,231.0,stalling,23.1,WARNING,-1.8,1,Basing,-0.64,-0.84,-0.39,LQD,bond,Bond,4.0,False,False,12.2
AAL,10.54,13.23,-20.28,BELOW SMA,15,,,11.76,-10.34,,,,0.882,-367.6,0.0,,,23.0,WARNING,-36.1,1,Basing,,,,,bond,Bond,20.0,False,False,12.1
ETSY,52.09,52.55,-0.88,BELOW SMA,15,,,54.59,-4.59,,,,0.564,249.5,0.0,231.0,clean,22.7,WARNING,-19.3,1,Basing,-8.03,-3.69,-5.56,,equity,Equity,37.0,False,False,12.1
GRAL,44.23,74.41,-40.56,BELOW SMA,15,,,50.37,-12.2,,,,0.631,-1038.2,0.0,231.0,clean,22.7,WARNING,-62.8,0,Deep Decline,-14.61,-57.34,-54.62,,equity,Equity,7.0,False,False,12.1
HROW,35.49,45.83,-22.56,BELOW SMA,15,,,40.18,-11.66,,,,0.546,-512.8,0.0,231.0,clean,22.7,WARNING,-35.3,2,Sustained Uptrend,-1.88,-25.61,-26.63,VXUS,index,Index,10.0,False,False,12.1
ISRG,479.65,493.29,-2.76,BELOW SMA,15,,,493.71,-2.85,,,,0.012,-7.0,0.0,231.0,clean,22.7,WARNING,-20.6,0,Deep Decline,-3.43,-3.13,-14.06,QQQ,equity,Equity,7.0,False,False,12.1
NMG,2.23,2.24,-0.14,BELOW SMA,15,,,2.24,-0.02,,,,0.009,13.2,0.0,,,22.8,WARNING,-32.1,0,Deep Decline,,,,,miner,Miner,22.0,False,False,12.1
OTIS,82.56,89.63,-7.88,BELOW SMA,15,,,89.04,-7.28,,,,0.351,-79.1,0.0,231.0,stalling,23.0,WARNING,-12.7,1,Basing,-8.91,-8.33,-5.2,XLRE,sector,Sector,34.0,False,False,12.1
QCOM,130.8,140.53,-6.93,BELOW SMA,15,,,136.84,-4.41,,,,0.391,-65.4,0.0,231.0,clean,22.9,WARNING,-29.1,0,Deep Decline,-4.52,-6.63,-25.68,SPY,equity,Equity,16.0,False,False,12.1
RIOT,14.6,15.25,-4.26,BELOW SMA,15,,,15.31,-4.61,,,,0.009,-22.5,0.0,,,22.7,WARNING,-24.7,1,Basing,,,,,equity,Equity,8.0,False,False,12.1
TMRC,0.88,0.96,-7.97,BELOW SMA,15,,,0.86,2.58,,,,0.753,-265.0,0.0,,,22.9,WARNING,-47.6,1,Basing,,,,,miner,Miner,5.0,False,False,12.1
VGIT,59.57,59.99,-0.69,BELOW SMA,15,,,60.06,-0.82,,,,0.092,-4.5,0.0,231.0,stalling,22.8,WARNING,-2.0,1,Basing,-0.72,-0.85,-0.43,TLT,bond,Bond,4.0,False,False,12.1
ARKK,70.89,72.11,-1.7,BELOW SMA,15,,,73.18,-3.14,,,,0.37,59.2,0.0,231.0,clean,22.5,WARNING,-15.6,0,Deep Decline,-4.2,-1.9,-14.11,XLK,equity,Equity,37.0,False,False,12.0
EDEN,101.79,111.71,-8.88,BELOW SMA,15,,,105.22,-3.26,,,,0.919,-170.7,0.0,231.0,clean,22.4,WARNING,-19.0,1,Basing,-4.05,-13.42,-8.34,VGK,index,Index,1.0,False,False,12.0
F,12.07,13.41,-10.0,BELOW SMA,15,,,12.61,-4.27,,,,0.673,-219.4,0.0,,,22.4,WARNING,-18.4,1,Basing,,,,,bond,Bond,20.0,False,False,12.0
HDB,28.21,32.08,-12.06,BELOW SMA,15,,,30.08,-6.21,,,,0.878,-196.7,0.0,231.0,stalling,22.6,WARNING,-23.2,0,Deep Decline,-7.16,-16.99,-19.78,VGK,bond,Bond,20.0,False,False,12.0
IAI,161.37,172.57,-6.49,BELOW SMA,15,,,168.84,-4.43,,,,0.137,-29.2,0.0,231.0,stalling,22.4,WARNING,-15.8,1,Basing,-5.36,-8.12,-10.38,XLF,equity,Equity,19.0,False,False,12.0
IBCA,25.58,25.96,-1.46,BELOW SMA,15,,,25.95,-1.43,,,,0.273,-12.0,0.0,231.0,stalling,22.5,WARNING,-2.7,1,Basing,-1.5,-1.54,-1.31,LQD,bond,Bond,20.0,False,False,12.0
JBLU,4.17,5.46,-23.67,BELOW SMA,15,,,4.75,-12.2,,,,0.821,-479.7,0.0,,,22.5,WARNING,-35.9,3,Parabolic,,,,,equity,Equity,37.0,False,False,12.0
LQD,108.39,110.54,-1.95,BELOW SMA,15,,,110.32,-1.75,,,,0.391,-17.9,0.0,231.0,stalling,22.4,WARNING,-3.2,1,Basing,-1.94,-2.2,-1.91,LQD,bond,Bond,4.0,False,False,12.0
PNR,88.61,98.1,-9.67,BELOW SMA,15,,,94.18,-5.91,,,,0.728,-158.9,0.0,231.0,clean,22.6,WARNING,-18.8,1,Basing,-7.67,-10.15,-13.01,SPY,sector,Sector,34.0,False,False,12.0
PTON,3.79,4.34,-12.76,BELOW SMA,15,,,3.86,-1.83,,,,0.823,-198.0,0.0,,,22.4,WARNING,-46.1,0,Deep Decline,,,,,equity,Equity,27.0,False,False,12.0
VGLT,55.51,56.45,-1.67,BELOW SMA,15,,,56.62,-1.97,,,,0.155,-14.8,0.0,231.0,stalling,22.6,WARNING,-4.1,1,Basing,-1.99,-1.76,-0.99,TLT,bond,Bond,4.0,False,False,12.0
XYL,120.22,129.81,-7.39,BELOW SMA,15,,,125.33,-4.07,,,,0.312,-52.1,0.0,231.0,clean,22.6,WARNING,-18.0,0,Deep Decline,-4.73,-6.75,-12.22,XLF,sector,Sector,34.0,False,False,12.0
ABT,108.96,112.0,-2.71,BELOW SMA,15,,,112.02,-2.73,,,,0.16,-29.5,0.0,231.0,clean,22.2,WARNING,-15.9,0,Deep Decline,-1.87,-2.96,-10.14,XLV,equity,Equity,7.0,False,False,11.9
IGOV,41.18,42.42,-2.93,BELOW SMA,15,,,41.99,-1.94,,,,0.767,-45.9,0.0,231.0,stalling,22.3,WARNING,-4.5,1,Basing,-1.67,-3.76,-1.53,VXUS,bond,Bond,4.0,False,False,11.9
MSFT,403.24,403.71,-0.12,BELOW SMA,15,,,404.33,-0.27,,,,0.236,32.2,0.0,231.0,clean,22.1,WARNING,-17.7,0,Deep Decline,-1.81,-2.43,-18.04,XLK,equity,Equity,27.0,False,False,11.9
NTES,116.03,119.24,-2.69,BELOW SMA,15,,,116.13,-0.09,,,,0.364,-37.8,0.0,231.0,clean,22.3,WARNING,-22.2,0,Deep Decline,1.79,-6.06,-15.16,,index,Index,6.0,False,False,11.9
PGR,203.53,206.36,-1.38,BELOW SMA,15,,,209.15,-2.69,,,,0.037,14.9,0.0,231.0,clean,22.1,WARNING,-14.3,1,Basing,-3.35,0.46,-10.08,,equity,Equity,19.0,False,False,11.9
SPTL,26.35,26.8,-1.67,BELOW SMA,15,,,26.88,-1.96,,,,0.162,-15.2,0.0,231.0,stalling,22.2,WARNING,-4.1,1,Basing,-1.94,-1.75,-0.9,TLT,bond,Bond,4.0,False,False,11.9
TPB,88.97,120.25,-26.02,BELOW SMA,15,,,99.87,-10.92,,,,0.689,-613.8,0.0,231.0,clean,22.1,WARNING,-39.4,2,Sustained Uptrend,-3.72,-30.2,-13.26,VGK,equity,Equity,2.0,False,False,11.9
