ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MFG,7.72,8.95,-13.7,BELOW SMA,15,,,8.23,-6.2,,,,0.937,-310.0,0.0,,,31.4,WARNING,-24.9,3,Parabolic,,,,,index,Index,15.0,False,False,,14.7
SVXY,47.1,52.06,-9.52,BELOW SMA,15,,,49.59,-5.03,,,,0.662,-147.1,0.0,216.0,clean,31.1,WARNING,-16.6,2,Sustained Uptrend,-5.76,-13.05,-7.97,SPY,equity,Equity,19.0,False,False,,14.6
VUG,455.3,465.06,-2.1,BELOW SMA,15,,,461.5,-1.34,,,,0.018,-4.3,0.0,216.0,clean,31.1,WARNING,-8.3,1,Basing,-1.94,-3.35,-7.65,QQQ,equity,Equity,37.0,False,False,,14.6
ARQT,22.91,25.82,-11.27,BELOW SMA,15,,,24.37,-5.99,,,,0.523,-179.4,0.0,216.0,clean,30.7,WARNING,-25.5,1,Basing,-4.42,-14.77,-23.02,,equity,Equity,7.0,False,False,,14.5
ARWR,55.01,63.64,-13.56,BELOW SMA,15,,,61.32,-10.29,,,,0.338,-97.5,0.0,216.0,stalling,30.7,WARNING,-28.3,3,Parabolic,-13.51,-12.57,-20.08,XLI,equity,Equity,7.0,False,False,,14.5
BBEU,73.17,77.0,-4.98,BELOW SMA,15,,,75.18,-2.68,,,,0.624,-90.4,0.0,216.0,clean,31.0,WARNING,-8.1,2,Sustained Uptrend,-1.64,-6.25,2.57,VGK,index,Index,1.0,False,False,,14.5
CLS,264.89,282.54,-6.25,BELOW SMA,15,,,265.54,-0.24,,,,0.525,-150.7,0.0,216.0,clean,31.0,WARNING,-25.0,0,Deep Decline,-0.35,-11.09,-22.55,XLK,equity,Equity,16.0,False,False,,14.5
HD,338.93,373.66,-9.29,BELOW SMA,15,,,358.83,-5.54,,,,0.903,-150.1,0.0,216.0,stalling,30.8,WARNING,-14.8,2,Sustained Uptrend,-6.29,-13.02,-1.84,XLB,equity,Equity,37.0,False,False,,14.5
MTB,198.2,222.09,-10.76,BELOW SMA,15,,,211.38,-6.24,,,,0.853,-170.0,0.0,216.0,stalling,30.9,WARNING,-17.1,2,Sustained Uptrend,-8.24,-16.09,0.27,XLF,equity,Equity,19.0,False,False,,14.5
NMM,60.03,64.85,-7.43,BELOW SMA,15,,,67.83,-11.49,,,,0.062,58.8,0.0,216.0,stalling,31.0,WARNING,-19.1,3,Parabolic,-12.7,-2.2,13.31,XLV,bond,Bond,20.0,False,False,,14.5
VGK,83.3,87.84,-5.17,BELOW SMA,15,,,85.69,-2.79,,,,0.652,-92.6,0.0,216.0,clean,30.8,WARNING,-8.2,2,Sustained Uptrend,-1.83,-6.64,2.07,VGK,index,Index,1.0,False,False,,14.5
COMP,8.09,10.41,-22.27,BELOW SMA,15,,,9.17,-11.77,,,,0.752,-280.8,0.0,,,30.5,WARNING,-42.0,2,Sustained Uptrend,,,,,bond,Bond,4.0,False,False,,14.4
MCHP,62.73,73.9,-15.12,BELOW SMA,15,,,68.17,-7.98,,,,0.901,-302.6,0.0,216.0,clean,30.6,WARNING,-24.7,3,Parabolic,-7.49,-18.38,-6.16,XLB,equity,Equity,16.0,False,False,,14.4
MGK,383.41,390.74,-1.88,BELOW SMA,15,,,388.05,-1.2,,,,0.001,-0.7,0.0,216.0,clean,30.4,WARNING,-8.8,1,Basing,-1.81,-3.12,-8.01,QQQ,equity,Equity,37.0,False,False,,14.4
PSIX,60.57,77.07,-21.41,BELOW SMA,15,,,61.71,-1.85,,,,0.717,-845.1,0.0,216.0,clean,30.5,WARNING,-43.1,2,Sustained Uptrend,12.54,-27.48,-4.85,VXUS,sector,Sector,32.0,False,False,,14.4
SPEU,51.84,54.68,-5.19,BELOW SMA,15,,,53.31,-2.75,,,,0.649,-93.8,0.0,216.0,clean,30.6,WARNING,-8.2,2,Sustained Uptrend,-1.82,-6.71,1.99,VGK,index,Index,1.0,False,False,,14.4
CHTR,215.08,228.96,-6.06,BELOW SMA,15,,,227.26,-5.36,,,,0.646,-95.1,0.0,216.0,clean,30.2,WARNING,-13.7,2,Sustained Uptrend,-6.46,-13.34,4.85,XLC,equity,Equity,18.0,False,False,,14.3
CMCL,26.01,28.88,-9.92,BELOW SMA,15,,,28.05,-7.29,,,,0.238,-148.0,0.0,216.0,clean,30.1,WARNING,-23.5,2,Sustained Uptrend,-4.37,-12.13,5.26,IAU,miner,Miner,5.0,False,False,,14.3
TSLA,395.01,409.71,-3.59,BELOW SMA,15,,,400.72,-1.43,,,,0.591,-66.9,0.0,216.0,clean,30.2,WARNING,-20.8,1,Basing,-2.6,-7.1,-11.27,XLY,equity,Equity,37.0,False,False,,14.3
ZBH,92.63,94.44,-1.91,BELOW SMA,15,,,95.05,-2.55,,,,0.278,-62.0,0.0,216.0,clean,30.1,WARNING,-8.7,1,Basing,-0.88,1.35,0.39,XLE,equity,Equity,7.0,False,False,,14.3
ARRY,6.8,9.71,-29.98,BELOW SMA,15,,,7.15,-4.96,,,,0.813,-823.4,0.0,,,29.9,WARNING,-44.4,2,Sustained Uptrend,,,,,sector,Sector,32.0,False,False,,14.2
EMB,94.84,96.52,-1.74,BELOW SMA,15,,,96.23,-1.44,,,,0.52,-21.4,0.0,216.0,stalling,30.0,WARNING,-3.0,1,Basing,-1.6,-2.2,-1.05,HYG,bond,Bond,4.0,False,False,,14.2
EZU,62.99,66.77,-5.67,BELOW SMA,15,,,64.75,-2.71,,,,0.645,-107.8,0.0,216.0,clean,29.7,WARNING,-9.3,2,Sustained Uptrend,-1.52,-7.64,-0.35,VGK,index,Index,1.0,False,False,,14.2
INCY,92.03,100.26,-8.21,BELOW SMA,15,,,97.13,-5.25,,,,0.655,-92.0,0.0,216.0,clean,29.8,WARNING,-18.0,1,Basing,-5.45,-8.02,-3.29,XLV,equity,Equity,7.0,False,False,,14.2
RF,25.32,28.7,-11.77,BELOW SMA,15,,,27.11,-6.61,,,,0.886,-185.0,0.0,216.0,stalling,29.7,WARNING,-19.7,2,Sustained Uptrend,-8.72,-17.85,-4.24,XLF,equity,Equity,19.0,False,False,,14.2
VSGX,72.55,76.83,-5.57,BELOW SMA,15,,,75.03,-3.31,,,,0.622,-99.4,0.0,216.0,clean,29.9,WARNING,-10.2,2,Sustained Uptrend,-2.13,-7.19,2.46,VXUS,index,Index,1.0,False,False,,14.2
ARGT,86.67,91.84,-5.63,BELOW SMA,15,,,87.82,-1.31,,,,0.608,-106.2,0.0,216.0,clean,29.5,WARNING,-16.6,1,Basing,-0.22,-9.5,-4.76,VXUS,index,Index,42.0,False,False,,14.1
GPHOF,0.82,1.12,-26.88,BELOW SMA,15,,,0.91,-10.13,,,,0.831,-361.8,0.0,,,29.5,WARNING,-57.6,2,Sustained Uptrend,,,,,equity,Equity,44.0,False,False,,14.1
RH,131.35,182.37,-27.98,BELOW SMA,15,,,147.99,-11.25,,,,0.9,-622.8,0.0,216.0,clean,29.6,WARNING,-45.1,2,Sustained Uptrend,-13.36,-37.57,-16.88,XLF,equity,Equity,37.0,False,False,,14.1
SMFG,19.32,21.99,-12.14,BELOW SMA,15,,,20.66,-6.48,,,,0.895,-260.8,0.0,216.0,stalling,29.4,WARNING,-20.6,3,Parabolic,-4.83,-17.51,3.54,VXUS,index,Index,15.0,False,False,,14.1
TFC,44.37,50.8,-12.65,BELOW SMA,15,,,47.57,-6.72,,,,0.873,-196.4,0.0,216.0,stalling,29.6,WARNING,-21.1,2,Sustained Uptrend,-8.48,-19.44,-7.41,XLF,equity,Equity,19.0,False,False,,14.1
BNDX,48.08,48.64,-1.15,BELOW SMA,15,,,48.6,-1.06,,,,0.286,-11.7,0.0,216.0,clean,29.2,WARNING,-2.5,1,Basing,-1.03,-1.23,-2.36,XLRE,bond,Bond,4.0,False,False,,14.0
CSIQ,18.03,19.07,-5.44,BELOW SMA,15,,,17.11,5.38,,,,0.566,-272.5,0.0,216.0,clean,29.3,WARNING,-36.0,0,Deep Decline,8.35,-17.41,-21.78,XLK,sector,Sector,32.0,False,False,,14.0
QTEC,219.68,226.32,-2.93,BELOW SMA,15,,,223.71,-1.8,,,,0.234,-24.3,0.0,216.0,clean,29.3,WARNING,-11.4,1,Basing,-2.48,-4.07,-8.13,XLK,equity,Equity,16.0,False,False,,14.0
XRT,80.26,86.46,-7.17,BELOW SMA,15,,,83.99,-4.44,,,,0.72,-96.2,0.0,216.0,stalling,29.2,WARNING,-12.4,2,Sustained Uptrend,-5.16,-8.24,-7.46,XLI,equity,Equity,37.0,False,False,,14.0
CLX,108.73,120.1,-9.47,BELOW SMA,15,,,117.11,-7.15,,,,0.603,-156.3,0.0,216.0,clean,28.9,WARNING,-15.7,2,Sustained Uptrend,-4.37,-10.47,7.21,XLP,equity,Equity,2.0,False,False,,13.9
HAUZ,23.31,24.86,-6.24,BELOW SMA,15,,,24.36,-4.3,,,,0.721,-99.2,0.0,216.0,stalling,29.0,WARNING,-9.4,2,Sustained Uptrend,-4.03,-8.48,0.65,VXUS,index,Index,1.0,False,False,,13.9
ILMN,115.56,124.91,-7.49,BELOW SMA,15,,,126.24,-8.46,,,,0.215,87.8,0.0,216.0,clean,29.0,WARNING,-25.7,1,Basing,-9.89,-3.15,-12.54,XLV,equity,Equity,7.0,False,False,,13.9
LXP,46.88,49.09,-4.49,BELOW SMA,15,,,48.22,-2.79,,,,0.146,-33.2,0.0,216.0,clean,29.0,WARNING,-10.6,1,Basing,-3.3,-9.22,-3.74,XLI,sector,Sector,14.0,False,False,,13.9
OI,10.98,14.17,-22.52,BELOW SMA,15,,,12.07,-9.06,,,,0.902,-455.4,0.0,,,28.8,WARNING,-35.1,2,Sustained Uptrend,,,,,sector,Sector,34.0,False,False,,13.9
TVTX,27.55,29.58,-6.87,BELOW SMA,15,,,28.39,-2.98,,,,0.238,-78.7,0.0,216.0,clean,28.8,WARNING,-34.6,0,Deep Decline,0.88,-9.14,-20.17,,equity,Equity,7.0,False,False,,13.9
VNQI,45.85,49.16,-6.74,BELOW SMA,15,,,48.0,-4.49,,,,0.744,-114.1,0.0,216.0,stalling,28.4,WARNING,-9.9,2,Sustained Uptrend,-4.0,-8.79,-2.16,VXUS,index,Index,1.0,False,False,,13.8
ALGM,31.16,37.48,-16.86,BELOW SMA,15,,,33.68,-7.49,,,,0.906,-378.8,0.0,216.0,clean,28.3,WARNING,-29.0,3,Parabolic,-4.94,-25.11,7.6,XLI,equity,Equity,16.0,False,False,,13.7
BAX,18.01,20.1,-10.41,BELOW SMA,15,,,18.58,-3.09,,,,0.612,-240.9,0.0,216.0,clean,28.0,WARNING,-19.6,2,Sustained Uptrend,-3.17,-17.91,-0.83,XLF,equity,Equity,7.0,False,False,,13.7
QLTY,36.93,38.46,-3.98,BELOW SMA,15,,,37.88,-2.5,,,,0.62,-44.9,0.0,216.0,stalling,28.0,WARNING,-7.7,1,Basing,-2.71,-5.31,-3.63,SPY,equity,Equity,30.0,False,False,,13.7
BA,204.76,231.64,-11.6,BELOW SMA,15,,,222.35,-7.91,,,,0.771,-148.7,0.0,216.0,stalling,27.8,WARNING,-19.5,2,Sustained Uptrend,-7.79,-15.59,2.19,XLI,equity,Equity,11.0,False,False,,13.6
EWQ,43.58,46.16,-5.58,BELOW SMA,15,,,44.92,-2.99,,,,0.584,-106.3,0.0,216.0,clean,27.8,WARNING,-9.9,2,Sustained Uptrend,-1.58,-6.94,-1.43,VGK,index,Index,1.0,False,False,,13.6
PINK,33.92,35.71,-5.01,BELOW SMA,15,,,35.15,-3.49,,,,0.551,-60.8,0.0,216.0,clean,27.9,WARNING,-12.3,1,Basing,-2.56,-6.01,-6.84,XLV,equity,Equity,7.0,False,False,,13.6
CDNS,290.32,292.8,-0.85,BELOW SMA,15,,,298.34,-2.69,,,,0.016,11.9,0.0,216.0,clean,27.6,WARNING,-14.9,1,Basing,-3.18,-2.9,-13.36,XLK,equity,Equity,27.0,False,False,,13.5
EWS,27.42,28.34,-3.23,BELOW SMA,15,,,27.77,-1.28,,,,0.624,-76.7,0.0,216.0,clean,27.5,WARNING,-6.8,1,Basing,0.59,-4.06,-0.25,VXUS,index,Index,39.0,False,False,,13.5
FHN,22.17,24.41,-9.19,BELOW SMA,15,,,23.16,-4.3,,,,0.804,-141.8,0.0,216.0,clean,27.6,WARNING,-16.5,2,Sustained Uptrend,-5.34,-13.53,-2.85,XLF,equity,Equity,19.0,False,False,,13.5
DAL,57.94,67.17,-13.74,BELOW SMA,15,,,61.56,-5.89,,,,0.836,-260.1,0.0,216.0,clean,27.1,WARNING,-24.1,2,Sustained Uptrend,-5.5,-22.19,-14.05,XLF,index,Index,1.0,False,False,,13.4
IR,81.17,93.02,-12.74,BELOW SMA,15,,,88.78,-8.57,,,,0.809,-192.0,0.0,216.0,stalling,27.3,WARNING,-19.6,2,Sustained Uptrend,-10.32,-17.0,3.56,XLI,sector,Sector,34.0,False,False,,13.4
CROX,79.63,88.98,-10.51,BELOW SMA,15,,,84.59,-5.86,,,,0.568,-238.2,0.0,216.0,stalling,26.9,WARNING,-21.6,2,Sustained Uptrend,-4.39,-4.61,-7.1,,equity,Equity,37.0,False,False,,13.3
GNW,8.1,8.64,-6.2,BELOW SMA,15,,,8.4,-3.56,,,,0.796,-113.6,0.0,,,26.8,WARNING,-12.7,1,Basing,,,,,equity,Equity,19.0,False,False,,13.3
LDOS,173.81,178.72,-2.75,BELOW SMA,15,,,176.46,-1.5,,,,0.171,40.1,0.0,216.0,clean,26.8,WARNING,-15.2,1,Basing,-1.05,-10.74,-6.02,,equity,Equity,11.0,False,False,,13.3
OFG,39.2,40.96,-4.3,BELOW SMA,15,,,39.7,-1.26,,,,0.834,-114.8,0.0,216.0,clean,27.0,WARNING,-9.3,1,Basing,-2.0,-6.29,-3.57,XLI,equity,Equity,19.0,False,False,,13.3
SITM,322.88,390.31,-17.28,BELOW SMA,15,,,369.75,-12.67,,,,0.661,-295.5,0.0,216.0,clean,26.7,WARNING,-27.8,3,Parabolic,-9.33,-21.96,-11.9,XLI,equity,Equity,16.0,False,False,,13.3
VHT,277.21,288.49,-3.91,BELOW SMA,15,,,286.34,-3.19,,,,0.391,-39.4,0.0,216.0,stalling,27.0,WARNING,-7.2,1,Basing,-2.59,-3.6,-1.39,XLV,equity,Equity,7.0,False,False,,13.3
ARRNF,0.27,0.27,-2.77,BELOW SMA,15,,,0.26,2.32,,,,0.526,-101.7,0.0,,,26.4,WARNING,-30.3,1,Basing,,,,,miner,Miner,22.0,False,False,,13.2
BNTX,90.1,105.51,-14.6,BELOW SMA,15,,,99.27,-9.24,,,,0.519,-223.2,0.0,216.0,stalling,26.5,WARNING,-27.3,2,Sustained Uptrend,-11.62,-17.29,-6.0,XLE,bond,Bond,20.0,False,False,,13.2
MTG,26.11,26.61,-1.88,BELOW SMA,15,,,26.55,-1.66,,,,0.105,-20.6,0.0,216.0,clean,26.4,WARNING,-12.9,1,Basing,-2.5,-2.72,-6.05,XLF,equity,Equity,19.0,False,False,,13.2
NRG,152.1,163.19,-6.8,BELOW SMA,15,,,160.62,-5.31,,,,0.32,-154.2,0.0,216.0,clean,26.6,WARNING,-19.9,1,Basing,-5.21,-2.77,-8.79,XLU,index,Index,3.0,False,False,,13.2
ACM,89.8,95.63,-6.1,BELOW SMA,15,,,94.15,-4.62,,,,0.013,-16.9,0.0,216.0,clean,26.1,WARNING,-17.6,0,Deep Decline,-4.24,-13.54,-10.43,XLF,sector,Sector,34.0,False,False,,13.1
IRBO,32.09,32.68,-1.79,BELOW SMA,15,,,33.25,-3.48,,,,0.292,71.9,0.0,,,26.1,WARNING,-8.3,1,Basing,,,,,equity,Equity,27.0,False,False,,13.1
IYH,62.65,65.2,-3.91,BELOW SMA,15,,,64.69,-3.16,,,,0.413,-40.7,0.0,216.0,stalling,26.1,WARNING,-7.4,1,Basing,-2.55,-3.48,-1.01,XLV,equity,Equity,7.0,False,False,,13.1
VSCO,44.97,57.87,-22.29,BELOW SMA,15,,,53.14,-15.38,,,,0.44,-337.0,0.0,216.0,clean,26.1,WARNING,-32.8,3,Parabolic,-14.68,-24.06,-14.03,XLF,equity,Equity,37.0,False,False,,13.1
AIG,76.48,78.1,-2.07,BELOW SMA,15,,,78.79,-2.93,,,,0.141,-22.4,0.0,216.0,clean,25.9,WARNING,-12.4,1,Basing,-4.48,1.97,0.08,XLE,equity,Equity,19.0,False,False,,13.0
ATAT,34.64,37.89,-8.57,BELOW SMA,15,,,36.83,-5.95,,,,0.6,-141.4,0.0,216.0,clean,25.9,WARNING,-19.8,1,Basing,-7.03,-13.05,-16.29,VXUS,index,Index,6.0,False,False,,13.0
GS,787.52,890.43,-11.56,BELOW SMA,15,,,838.06,-6.03,,,,0.794,-178.3,0.0,216.0,stalling,25.9,WARNING,-20.0,2,Sustained Uptrend,-5.74,-17.01,-10.16,XLF,equity,Equity,19.0,False,False,,13.0
ROK,358.2,397.74,-9.94,BELOW SMA,15,,,383.08,-6.5,,,,0.301,-86.2,0.0,216.0,clean,25.8,WARNING,-18.4,2,Sustained Uptrend,-5.36,-13.18,-10.59,XLI,sector,Sector,34.0,False,False,,13.0
SYK,337.21,369.37,-8.71,BELOW SMA,15,,,368.36,-8.46,,,,0.13,-54.7,0.0,216.0,stalling,25.7,WARNING,-13.4,1,Basing,-8.99,-6.61,-3.44,XLV,equity,Equity,7.0,False,False,,13.0
VNM,16.75,18.4,-8.97,BELOW SMA,15,,,17.8,-5.93,,,,0.586,-135.9,0.0,216.0,clean,25.7,WARNING,-15.6,2,Sustained Uptrend,-7.05,-7.36,-10.19,QQQ,index,Index,31.0,False,False,,13.0
DPZ,395.98,397.02,-0.26,BELOW SMA,15,,,403.56,-1.88,,,,0.467,87.2,0.0,216.0,stalling,25.4,WARNING,-10.5,1,Basing,-1.67,1.6,-5.08,,equity,Equity,37.0,False,False,,12.9
HMY,15.97,20.5,-22.08,BELOW SMA,15,,,19.61,-18.56,,,,0.3,-198.1,0.0,216.0,stalling,25.5,WARNING,-38.7,2,Sustained Uptrend,-18.31,-24.95,-19.14,IAU,miner,Miner,5.0,False,False,,12.9
PAGS,9.4,10.66,-11.79,BELOW SMA,15,,,10.15,-7.39,,,,0.494,-128.2,0.0,,,25.5,WARNING,-23.7,2,Sustained Uptrend,,,,,equity,Equity,27.0,False,False,,12.9
PODD,236.07,245.87,-3.99,BELOW SMA,15,,,240.82,-1.97,,,,0.404,-57.6,0.0,216.0,clean,25.4,WARNING,-21.6,0,Deep Decline,-2.02,-6.47,-19.76,XLV,equity,Equity,7.0,False,False,,12.9
AON,315.91,329.75,-4.2,BELOW SMA,15,,,331.95,-4.83,,,,0.163,48.4,0.0,216.0,clean,25.2,WARNING,-11.9,1,Basing,-6.75,-0.63,-8.75,XLF,equity,Equity,30.0,False,False,,12.8
CARR,56.49,62.44,-9.54,BELOW SMA,15,,,60.16,-6.1,,,,0.852,-177.8,0.0,216.0,clean,25.3,WARNING,-17.3,2,Sustained Uptrend,-6.47,-14.18,6.91,XLI,index,Index,1.0,False,False,,12.8
CNC,34.57,41.51,-16.71,BELOW SMA,15,,,41.54,-16.77,,,,0.072,-82.1,0.0,216.0,stalling,25.0,WARNING,-27.5,2,Sustained Uptrend,-20.11,-12.72,-9.22,XLC,equity,Equity,7.0,False,False,,12.8
GOVT,22.93,23.09,-0.69,BELOW SMA,15,,,23.12,-0.83,,,,0.124,-5.4,0.0,216.0,stalling,24.8,WARNING,-2.0,1,Basing,-0.78,-0.86,-0.35,TLT,bond,Bond,4.0,False,False,,12.7
IEF,95.69,96.43,-0.77,BELOW SMA,15,,,96.65,-0.99,,,,0.071,-5.3,0.0,216.0,stalling,24.9,WARNING,-2.4,1,Basing,-0.85,-0.85,-0.46,TLT,bond,Bond,4.0,False,False,,12.7
MA,497.31,525.48,-5.36,BELOW SMA,15,,,516.62,-3.74,,,,0.166,-35.2,0.0,216.0,clean,24.8,WARNING,-15.7,1,Basing,-5.21,-7.97,-7.49,XLF,equity,Equity,30.0,False,False,,12.7
OKTA,78.95,80.17,-1.52,BELOW SMA,15,,,77.02,2.5,,,,0.1,-90.2,0.0,216.0,clean,24.7,WARNING,-19.0,1,Basing,-0.88,-10.74,-10.07,XLK,equity,Equity,27.0,False,False,,12.7
PCY,21.26,21.72,-2.12,BELOW SMA,15,,,21.64,-1.73,,,,0.56,-29.6,0.0,216.0,stalling,24.9,WARNING,-4.2,1,Basing,-1.94,-2.61,-1.94,LQD,bond,Bond,4.0,False,False,,12.7
PPG,100.73,120.37,-16.31,BELOW SMA,15,,,111.58,-9.73,,,,0.893,-315.5,0.0,216.0,stalling,24.9,WARNING,-24.5,3,Parabolic,-9.96,-22.0,1.31,XLB,sector,Sector,34.0,False,False,,12.7
V,306.5,319.99,-4.22,BELOW SMA,15,,,316.49,-3.15,,,,0.192,-33.5,0.0,216.0,clean,24.7,WARNING,-14.5,1,Basing,-4.12,-6.59,-6.13,XLF,equity,Equity,30.0,False,False,,12.7
ZM,74.94,85.04,-11.88,BELOW SMA,15,,,75.74,-1.06,,,,0.745,-316.8,0.0,216.0,clean,24.9,WARNING,-23.2,1,Basing,-3.09,-21.11,-14.48,QQQ,equity,Equity,27.0,False,False,,12.7
ANF,84.08,94.37,-10.9,BELOW SMA,15,,,90.84,-7.44,,,,0.276,-111.0,0.0,216.0,clean,24.5,WARNING,-36.8,2,Sustained Uptrend,-4.89,-8.64,-15.89,XLF,equity,Equity,37.0,False,False,,12.6
AVB,171.04,176.42,-3.05,BELOW SMA,15,,,176.29,-2.98,,,,0.195,-23.3,0.0,216.0,stalling,24.5,WARNING,-8.4,1,Basing,-4.6,-3.6,-2.47,XLRE,sector,Sector,14.0,False,False,,12.6
CIBR,65.3,65.57,-0.41,BELOW SMA,15,,,64.98,0.49,,,,0.001,-2.4,0.0,216.0,clean,24.6,WARNING,-14.6,0,Deep Decline,-0.74,-5.13,-13.67,XLK,equity,Equity,27.0,False,False,,12.6
EL,84.29,104.88,-19.64,BELOW SMA,15,,,95.89,-12.1,,,,0.646,-295.2,0.0,216.0,stalling,24.6,WARNING,-30.7,2,Sustained Uptrend,-12.08,-16.8,-17.88,XLB,equity,Equity,2.0,False,False,,12.6
GPL,0.19,0.84,-77.81,BELOW SMA,15,,,0.54,-65.4,,,,0.672,-2038.0,0.0,,,24.5,WARNING,-89.6,0,Deep Decline,,,,,miner,Miner,5.0,False,False,,12.6
INTR,8.08,8.74,-7.59,BELOW SMA,15,,,8.4,-3.78,,,,0.365,-94.2,0.0,,,24.5,WARNING,-22.0,1,Basing,,,,,index,Index,13.0,False,False,,12.6
WTW,286.63,302.27,-5.17,BELOW SMA,15,,,298.08,-3.84,,,,0.049,24.5,0.0,216.0,clean,24.6,WARNING,-16.9,1,Basing,-4.62,-1.08,-11.05,XLF,equity,Equity,2.0,False,False,,12.6
AGG,99.29,100.22,-0.93,BELOW SMA,15,,,100.27,-0.98,,,,0.2,-7.7,0.0,216.0,stalling,24.1,WARNING,-2.1,1,Basing,-0.95,-1.15,-0.49,LQD,bond,Bond,4.0,False,False,,12.5
APTV,70.07,77.63,-9.73,BELOW SMA,15,,,72.1,-2.82,,,,0.91,-249.7,0.0,216.0,clean,24.1,WARNING,-21.2,1,Basing,-2.96,-17.71,-8.23,XLB,equity,Equity,37.0,False,False,,12.5
CRH,99.73,118.83,-16.07,BELOW SMA,15,,,109.65,-9.04,,,,0.88,-273.9,0.0,216.0,stalling,24.2,WARNING,-24.2,1,Basing,-10.23,-22.78,-19.37,XLI,index,Index,1.0,False,False,,12.5
GRAB,3.75,4.18,-10.27,BELOW SMA,15,,,4.01,-6.39,,,,0.668,-147.9,0.0,,,24.1,WARNING,-30.0,0,Deep Decline,,,,,equity,Equity,18.0,False,False,,12.5
NKE,54.13,61.17,-11.51,BELOW SMA,15,,,57.83,-6.39,,,,0.703,-195.8,0.0,216.0,clean,24.2,WARNING,-21.7,1,Basing,-6.7,-14.13,-14.53,HYG,equity,Equity,37.0,False,False,,12.5
SNY,43.63,46.76,-6.69,BELOW SMA,15,,,45.45,-3.99,,,,0.485,-99.2,0.0,216.0,clean,24.2,WARNING,-11.7,1,Basing,-3.04,-10.28,-8.78,VGK,index,Index,1.0,False,False,,12.5
ALHC,17.12,20.05,-14.63,BELOW SMA,15,,,18.47,-7.29,,,,0.81,-205.4,0.0,216.0,clean,23.9,WARNING,-28.3,2,Sustained Uptrend,-7.81,-17.01,-10.88,XLF,equity,Equity,7.0,False,False,,12.4
ALNY,317.23,328.24,-3.35,BELOW SMA,15,,,322.87,-1.75,,,,0.035,-18.0,0.0,216.0,clean,24.0,WARNING,-25.7,0,Deep Decline,-1.02,-1.78,-23.6,,equity,Equity,7.0,False,False,,12.4
ATEC,12.5,13.44,-7.01,BELOW SMA,15,,,12.84,-2.69,,,,0.38,-98.4,0.0,,,23.7,WARNING,-46.3,0,Deep Decline,,,,,equity,Equity,27.0,False,False,,12.4
BN,38.76,44.69,-13.27,BELOW SMA,15,,,41.98,-7.66,,,,0.907,-233.1,0.0,216.0,stalling,23.7,WARNING,-21.8,1,Basing,-8.78,-18.79,-17.0,SPY,bond,Bond,4.0,False,False,,12.4
BROS,48.17,52.64,-8.5,BELOW SMA,15,,,52.28,-7.87,,,,0.001,-4.5,0.0,216.0,stalling,23.9,WARNING,-26.9,1,Basing,-11.63,-12.5,-18.22,XLF,equity,Equity,27.0,False,False,,12.4
CBRE,131.84,149.73,-11.95,BELOW SMA,15,,,139.09,-5.21,,,,0.39,-107.1,0.0,216.0,clean,23.8,WARNING,-24.4,1,Basing,-6.62,-22.6,-15.5,XLF,sector,Sector,14.0,False,False,,12.4
DAX,43.02,45.98,-6.43,BELOW SMA,15,,,44.35,-3.0,,,,0.75,-126.7,0.0,216.0,clean,23.7,WARNING,-9.8,2,Sustained Uptrend,-1.87,-8.89,-3.52,VGK,index,Index,1.0,False,False,,12.4
EWG,40.34,43.09,-6.38,BELOW SMA,15,,,41.62,-3.09,,,,0.736,-123.6,0.0,216.0,clean,23.8,WARNING,-9.7,2,Sustained Uptrend,-2.04,-8.77,-2.87,VGK,index,Index,1.0,False,False,,12.4
FERG,219.73,252.01,-12.81,BELOW SMA,15,,,238.83,-8.0,,,,0.752,-202.9,0.0,216.0,clean,23.8,WARNING,-19.1,2,Sustained Uptrend,-8.38,-16.73,-2.78,XLI,index,Index,1.0,False,False,,12.4
HEWG,33.01,34.16,-3.36,BELOW SMA,15,,,32.99,0.05,,,,0.709,-90.3,0.0,,,23.9,WARNING,-8.6,1,Basing,,,,,index,Index,1.0,False,False,,12.4
IEI,118.72,119.41,-0.57,BELOW SMA,15,,,119.53,-0.68,,,,0.094,-3.9,0.0,216.0,stalling,23.8,WARNING,-1.7,1,Basing,-0.57,-0.77,-0.33,TLT,bond,Bond,4.0,False,False,,12.4
MCO,426.47,454.81,-6.23,BELOW SMA,15,,,460.73,-7.44,,,,0.302,103.7,0.0,216.0,stalling,24.0,WARNING,-22.0,1,Basing,-9.27,1.79,-12.32,XLF,bond,Bond,4.0,False,False,,12.4
NVO,38.02,44.29,-14.16,BELOW SMA,15,,,38.34,-0.83,,,,0.642,-383.6,0.0,216.0,clean,23.7,WARNING,-40.7,1,Basing,-2.69,-22.6,-17.99,SPY,index,Index,1.0,False,False,,12.4
PRU,92.34,100.96,-8.54,BELOW SMA,15,,,97.08,-4.88,,,,0.868,-128.1,0.0,216.0,clean,23.7,WARNING,-22.9,1,Basing,-6.86,-10.64,-17.32,XLF,equity,Equity,19.0,False,False,,12.4
