ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
RH,131.93,180.06,-26.73,BELOW SMA,15,,,144.62,-8.77,,,,0.928,-656.8,0.0,243.0,clean,31.4,WARNING,-44.9,2,Sustained Uptrend,-7.2,-34.02,-16.09,XLF,equity,Equity,37.0,False,False,,14.7
BBIN,74.08,77.48,-4.39,BELOW SMA,15,,,75.29,-1.61,,,,0.721,-101.5,0.0,243.0,clean,31.2,WARNING,-7.6,2,Sustained Uptrend,-0.28,-6.86,1.65,VGK,index,Index,1.0,False,False,,14.6
CLS,269.51,282.15,-4.48,BELOW SMA,15,,,264.73,1.81,,,,0.469,-137.4,0.0,243.0,clean,31.3,WARNING,-23.5,0,Deep Decline,8.01,-8.85,-22.7,XLK,equity,Equity,16.0,False,False,,14.6
EWG,40.66,43.01,-5.45,BELOW SMA,15,,,41.26,-1.44,,,,0.776,-131.6,0.0,243.0,clean,31.1,WARNING,-8.9,2,Sustained Uptrend,-0.39,-7.69,-3.05,VGK,index,Index,1.0,False,False,,14.6
FLR,43.6,48.13,-9.4,BELOW SMA,15,,,46.16,-5.53,,,,0.304,-165.6,0.0,243.0,clean,31.1,WARNING,-19.6,2,Sustained Uptrend,-3.27,-7.89,0.5,SPY,bond,Bond,4.0,False,False,,14.6
SVXY,47.85,51.84,-7.69,BELOW SMA,15,,,49.15,-2.64,,,,0.67,-149.8,0.0,243.0,clean,31.1,WARNING,-15.2,2,Sustained Uptrend,2.74,-11.64,-8.36,SPY,equity,Equity,19.0,False,False,,14.6
VUG,457.74,464.24,-1.4,BELOW SMA,15,,,461.19,-0.75,,,,0.006,-2.4,0.0,243.0,clean,31.3,WARNING,-7.8,1,Basing,-0.07,-2.41,-7.2,QQQ,equity,Equity,37.0,False,False,,14.6
HD,341.56,372.52,-8.31,BELOW SMA,15,,,355.16,-3.83,,,,0.907,-156.8,0.0,243.0,stalling,30.8,WARNING,-14.1,2,Sustained Uptrend,-4.57,-12.57,-2.73,XLB,equity,Equity,37.0,False,False,,14.5
MFG,7.78,8.92,-12.79,BELOW SMA,15,,,8.12,-4.25,,,,0.935,-301.5,0.0,,,31.0,WARNING,-24.4,3,Parabolic,,,,,index,Index,15.0,False,False,,14.5
MGK,386.08,390.06,-1.02,BELOW SMA,15,,,387.97,-0.49,,,,0.007,2.4,0.0,243.0,clean,30.8,WARNING,-8.1,1,Basing,0.13,-1.99,-7.44,QQQ,equity,Equity,37.0,False,False,,14.5
RBA,98.38,105.78,-7.0,BELOW SMA,15,,,102.22,-3.75,,,,0.011,-12.1,0.0,243.0,clean,30.7,WARNING,-17.6,2,Sustained Uptrend,-5.58,-13.61,-4.08,XLF,bond,Bond,4.0,False,False,,14.5
ROK,362.75,395.76,-8.34,BELOW SMA,15,,,378.62,-4.19,,,,0.336,-95.5,0.0,243.0,clean,30.9,WARNING,-17.3,2,Sustained Uptrend,-1.91,-10.82,-11.57,XLI,sector,Sector,34.0,False,False,,14.5
ALHC,17.37,19.88,-12.59,BELOW SMA,15,,,18.28,-4.96,,,,0.846,-223.4,0.0,243.0,clean,30.4,WARNING,-27.2,2,Sustained Uptrend,-5.78,-14.79,-8.12,XLF,equity,Equity,7.0,False,False,,14.4
IEUR,71.07,74.42,-4.5,BELOW SMA,15,,,72.26,-1.65,,,,0.684,-95.4,0.0,243.0,clean,30.4,WARNING,-7.7,2,Sustained Uptrend,-0.81,-6.17,1.01,VGK,index,Index,1.0,False,False,,14.4
IEV,68.55,71.91,-4.67,BELOW SMA,15,,,69.68,-1.63,,,,0.69,-102.4,0.0,243.0,clean,30.4,WARNING,-7.9,2,Sustained Uptrend,-0.64,-6.49,0.84,VGK,index,Index,1.0,False,False,,14.4
INCY,92.48,100.0,-7.52,BELOW SMA,15,,,96.25,-3.92,,,,0.799,-115.3,0.0,243.0,clean,30.6,WARNING,-17.6,1,Basing,-3.6,-6.43,-2.82,XLV,equity,Equity,7.0,False,False,,14.4
QTEC,222.88,225.88,-1.33,BELOW SMA,15,,,223.5,-0.28,,,,0.179,-19.8,0.0,243.0,clean,30.4,WARNING,-10.1,1,Basing,0.83,-3.06,-7.52,XLK,equity,Equity,16.0,False,False,,14.4
TSLA,398.56,408.62,-2.46,BELOW SMA,15,,,400.33,-0.44,,,,0.549,-55.6,0.0,243.0,clean,30.4,WARNING,-20.1,1,Basing,0.46,-6.94,-11.72,XLY,equity,Equity,37.0,False,False,,14.4
HOMZ,43.75,47.26,-7.43,BELOW SMA,15,,,45.2,-3.21,,,,0.93,-161.1,0.0,243.0,clean,30.3,WARNING,-12.5,2,Sustained Uptrend,-3.19,-11.42,-5.43,XLB,sector,Sector,14.0,False,False,,14.3
ITB,93.59,105.77,-11.52,BELOW SMA,15,,,98.71,-5.19,,,,0.948,-259.6,0.0,243.0,clean,30.2,WARNING,-18.8,2,Sustained Uptrend,-4.92,-17.03,-8.4,XLB,bond,Bond,4.0,False,False,,14.3
MCHP,63.28,73.48,-13.88,BELOW SMA,15,,,67.03,-5.6,,,,0.911,-313.0,0.0,243.0,clean,30.2,WARNING,-24.1,3,Parabolic,-2.3,-21.63,-6.8,XLB,equity,Equity,16.0,False,False,,14.3
MUB,107.14,107.78,-0.6,BELOW SMA,15,,,107.55,-0.38,,,,0.43,-11.7,0.0,243.0,clean,30.1,WARNING,-1.7,1,Basing,-0.39,-0.64,0.15,LQD,bond,Bond,4.0,False,False,,14.3
PCY,21.32,21.72,-1.8,BELOW SMA,15,,,21.57,-1.13,,,,0.714,-37.1,0.0,243.0,stalling,30.3,WARNING,-3.9,1,Basing,-0.77,-2.45,-1.95,LQD,bond,Bond,4.0,False,False,,14.3
PSIX,59.54,76.65,-22.32,BELOW SMA,15,,,59.31,0.38,,,,0.747,-873.8,0.0,243.0,clean,30.2,WARNING,-44.1,2,Sustained Uptrend,14.17,-30.65,-6.15,VXUS,sector,Sector,32.0,False,False,,14.3
ULTA,565.77,669.92,-15.55,BELOW SMA,15,,,643.98,-12.15,,,,0.575,-148.9,0.0,243.0,stalling,30.3,WARNING,-20.9,3,Parabolic,-12.47,-17.17,-5.81,XLI,equity,Equity,37.0,False,False,,14.3
ARGT,87.53,91.47,-4.31,BELOW SMA,15,,,87.59,-0.07,,,,0.566,-96.8,0.0,243.0,clean,29.7,WARNING,-15.8,1,Basing,1.14,-8.45,-3.15,VXUS,index,Index,42.0,False,False,,14.2
CMCL,25.75,28.82,-10.64,BELOW SMA,15,,,27.46,-6.21,,,,0.284,-168.5,0.0,243.0,clean,29.9,WARNING,-24.3,2,Sustained Uptrend,-0.89,-15.27,5.23,IAU,miner,Miner,5.0,False,False,,14.2
FEZ,63.2,66.63,-5.15,BELOW SMA,15,,,64.02,-1.28,,,,0.695,-122.4,0.0,243.0,clean,29.7,WARNING,-9.0,2,Sustained Uptrend,0.19,-7.6,-1.68,VGK,index,Index,1.0,False,False,,14.2
FLNC,17.13,18.31,-6.44,BELOW SMA,15,,,15.96,7.3,,,,0.186,-101.7,0.0,243.0,clean,29.9,WARNING,-48.9,1,Basing,15.88,-2.25,-28.07,SPY,sector,Sector,32.0,False,False,,14.2
IQDG,41.02,43.22,-5.09,BELOW SMA,15,,,41.77,-1.78,,,,0.781,-112.0,0.0,243.0,clean,29.9,WARNING,-7.9,2,Sustained Uptrend,-0.82,-7.53,0.02,VGK,index,Index,1.0,False,False,,14.2
VHT,280.46,288.25,-2.7,BELOW SMA,15,,,284.83,-1.53,,,,0.51,-48.5,0.0,243.0,clean,29.7,WARNING,-6.1,1,Basing,-0.6,-2.88,-1.5,XLV,equity,Equity,7.0,False,False,,14.2
ARRY,6.94,9.56,-27.39,BELOW SMA,15,,,7.09,-2.1,,,,0.808,-817.7,0.0,,,29.6,WARNING,-43.2,2,Sustained Uptrend,,,,,sector,Sector,32.0,False,False,,14.1
ARWR,55.77,63.17,-11.72,BELOW SMA,15,,,60.57,-7.93,,,,0.503,-137.6,0.0,243.0,clean,29.4,WARNING,-27.4,3,Parabolic,-6.78,-9.4,-19.03,XLI,equity,Equity,7.0,False,False,,14.1
AXSM,156.0,173.54,-10.11,BELOW SMA,15,,,161.88,-3.63,,,,0.811,-218.1,0.0,243.0,clean,29.5,WARNING,-18.5,3,Parabolic,-3.9,-16.22,4.52,,equity,Equity,7.0,False,False,,14.1
BBEU,73.42,76.89,-4.52,BELOW SMA,15,,,74.61,-1.6,,,,0.677,-98.7,0.0,243.0,clean,29.6,WARNING,-7.8,2,Sustained Uptrend,-0.65,-6.33,1.66,VGK,index,Index,1.0,False,False,,14.1
GPHOF,0.81,1.09,-25.69,BELOW SMA,15,,,0.89,-9.38,,,,0.834,-353.7,0.0,,,29.4,WARNING,-58.0,2,Sustained Uptrend,,,,,equity,Equity,44.0,False,False,,14.1
ILMN,118.56,124.01,-4.39,BELOW SMA,15,,,124.65,-4.89,,,,0.098,58.2,0.0,243.0,clean,29.4,WARNING,-23.8,1,Basing,-4.86,1.87,-12.12,XLV,equity,Equity,7.0,False,False,,14.1
AZO,3578.51,3713.33,-3.63,BELOW SMA,15,,,3692.38,-3.08,,,,0.389,-53.2,0.0,243.0,clean,29.3,WARNING,-7.9,1,Basing,-1.72,-4.21,4.6,XLV,equity,Equity,2.0,False,False,,14.0
BAX,18.12,20.04,-9.56,BELOW SMA,15,,,18.36,-1.3,,,,0.581,-224.4,0.0,243.0,clean,29.1,WARNING,-19.1,2,Sustained Uptrend,2.43,-18.67,-0.77,XLF,equity,Equity,7.0,False,False,,14.0
BNDX,48.16,48.63,-0.97,BELOW SMA,15,,,48.5,-0.71,,,,0.467,-16.5,0.0,243.0,clean,29.1,WARNING,-2.3,1,Basing,-0.58,-1.09,-2.18,XLRE,bond,Bond,4.0,False,False,,14.0
CX,10.64,12.04,-11.57,BELOW SMA,15,,,11.09,-4.03,,,,0.763,-259.4,0.0,,,29.2,WARNING,-20.3,2,Sustained Uptrend,,,,,bond,Bond,20.0,False,False,,14.0
OI,10.9,14.02,-22.22,BELOW SMA,15,,,11.82,-7.78,,,,0.908,-465.3,0.0,,,29.2,WARNING,-35.5,2,Sustained Uptrend,,,,,sector,Sector,34.0,False,False,,14.0
TRVI,11.31,11.44,-1.15,BELOW SMA,15,,,12.2,-7.33,,,,0.415,207.4,0.0,,,29.1,WARNING,-20.1,1,Basing,,,,,index,Index,1.0,False,False,,14.0
TVTX,28.41,29.49,-3.64,BELOW SMA,15,,,28.26,0.56,,,,0.201,-70.6,0.0,243.0,clean,29.3,WARNING,-32.5,0,Deep Decline,4.31,-5.97,-17.35,,equity,Equity,7.0,False,False,,14.0
UBS,37.59,41.74,-9.94,BELOW SMA,15,,,38.95,-3.49,,,,0.882,-167.9,0.0,243.0,clean,29.3,WARNING,-23.9,2,Sustained Uptrend,-2.21,-11.07,-9.66,VGK,index,Index,1.0,False,False,,14.0
VGK,83.57,87.7,-4.71,BELOW SMA,15,,,85.03,-1.71,,,,0.702,-101.0,0.0,243.0,clean,29.3,WARNING,-7.9,2,Sustained Uptrend,-0.81,-6.57,1.16,VGK,index,Index,1.0,False,False,,14.0
EMB,95.22,96.5,-1.33,BELOW SMA,15,,,96.02,-0.83,,,,0.678,-26.9,0.0,243.0,stalling,29.0,WARNING,-2.6,1,Basing,-0.55,-1.81,-1.06,HYG,bond,Bond,4.0,False,False,,13.9
FHN,21.98,24.33,-9.65,BELOW SMA,15,,,22.98,-4.37,,,,0.828,-155.2,0.0,243.0,stalling,29.0,WARNING,-17.2,2,Sustained Uptrend,-3.64,-11.94,-7.92,XLF,equity,Equity,19.0,False,False,,13.9
GS,792.51,885.67,-10.52,BELOW SMA,15,,,831.8,-4.72,,,,0.801,-185.8,0.0,243.0,clean,28.8,WARNING,-19.5,2,Sustained Uptrend,-3.52,-16.1,-10.88,XLF,equity,Equity,19.0,False,False,,13.9
SMFG,19.41,21.93,-11.51,BELOW SMA,15,,,20.35,-4.64,,,,0.908,-271.9,0.0,243.0,stalling,28.9,WARNING,-20.2,3,Parabolic,-3.34,-18.34,3.03,VXUS,index,Index,15.0,False,False,,13.9
SPEU,52.01,54.59,-4.73,BELOW SMA,15,,,52.89,-1.67,,,,0.699,-102.2,0.0,243.0,clean,29.0,WARNING,-7.9,2,Sustained Uptrend,-0.82,-6.59,1.01,VGK,index,Index,1.0,False,False,,13.9
TFC,44.6,50.58,-11.82,BELOW SMA,15,,,47.09,-5.3,,,,0.876,-204.3,0.0,243.0,clean,28.7,WARNING,-20.6,2,Sustained Uptrend,-4.07,-17.47,-10.01,XLF,equity,Equity,19.0,False,False,,13.9
VSGX,72.98,76.74,-4.9,BELOW SMA,15,,,74.4,-1.91,,,,0.67,-108.3,0.0,243.0,clean,28.7,WARNING,-9.7,2,Sustained Uptrend,-0.59,-7.26,1.7,VXUS,index,Index,1.0,False,False,,13.9
XRT,80.36,86.26,-6.84,BELOW SMA,15,,,83.33,-3.56,,,,0.783,-111.4,0.0,243.0,clean,29.0,WARNING,-12.3,2,Sustained Uptrend,-3.26,-7.92,-8.61,XLI,equity,Equity,37.0,False,False,,13.9
ARQT,23.3,25.75,-9.51,BELOW SMA,15,,,24.0,-2.92,,,,0.576,-196.3,0.0,243.0,clean,28.6,WARNING,-24.2,1,Basing,-2.92,-12.37,-21.73,HYG,equity,Equity,7.0,False,False,,13.8
CDNS,291.0,292.62,-0.55,BELOW SMA,15,,,297.3,-2.12,,,,0.012,10.2,0.0,243.0,clean,28.6,WARNING,-13.9,1,Basing,-2.0,-2.89,-13.92,XLK,equity,Equity,27.0,False,False,,13.8
CSIQ,19.04,19.06,-0.14,BELOW SMA,15,,,17.24,10.41,ELEVATED,1.51,0.6,0.417,-224.4,0.0,243.0,clean,28.6,WARNING,-32.5,0,Deep Decline,18.99,-8.6,-21.81,XLK,sector,Sector,32.0,False,False,,13.8
HAUZ,23.37,24.83,-5.87,BELOW SMA,15,,,24.13,-3.17,,,,0.766,-111.6,0.0,243.0,stalling,28.6,WARNING,-9.2,2,Sustained Uptrend,-3.35,-8.35,0.04,VXUS,index,Index,1.0,False,False,,13.8
AON,319.89,328.75,-2.7,BELOW SMA,15,,,330.39,-3.18,,,,0.045,23.6,0.0,243.0,clean,28.0,WARNING,-10.8,1,Basing,-6.08,3.2,-5.93,XLF,equity,Equity,30.0,False,False,,13.7
EL,87.09,103.92,-16.2,BELOW SMA,15,,,93.65,-7.01,,,,0.757,-345.1,0.0,243.0,clean,28.1,WARNING,-28.4,2,Sustained Uptrend,-6.07,-17.36,-18.82,XLB,equity,Equity,2.0,False,False,,13.7
EWS,27.51,28.31,-2.83,BELOW SMA,15,,,27.65,-0.5,,,,0.64,-78.7,0.0,243.0,clean,28.0,WARNING,-6.5,1,Basing,0.92,-5.07,-0.25,VXUS,index,Index,39.0,False,False,,13.7
SCHW,92.72,96.53,-3.95,BELOW SMA,15,,,94.16,-1.53,,,,0.039,-12.4,0.0,243.0,clean,28.2,WARNING,-13.8,2,Sustained Uptrend,-2.64,-2.86,-3.23,XLF,equity,Equity,19.0,False,False,,13.7
VNQI,45.86,49.09,-6.58,BELOW SMA,15,,,47.52,-3.49,,,,0.794,-128.9,0.0,243.0,stalling,28.0,WARNING,-9.9,2,Sustained Uptrend,-3.7,-9.17,-2.98,VXUS,index,Index,1.0,False,False,,13.7
BA,207.91,230.75,-9.9,BELOW SMA,15,,,220.39,-5.66,,,,0.819,-169.3,0.0,243.0,clean,27.8,WARNING,-18.3,2,Sustained Uptrend,-10.04,-12.01,4.62,XLI,equity,Equity,11.0,False,False,,13.6
GREK,64.35,70.44,-8.65,BELOW SMA,15,,,65.65,-1.98,,,,0.781,-166.9,0.0,243.0,clean,27.9,WARNING,-16.7,2,Sustained Uptrend,-1.23,-12.85,-3.62,VXUS,index,Index,1.0,False,False,,13.6
SITM,337.17,389.42,-13.42,BELOW SMA,15,,,363.67,-7.29,,,,0.672,-302.9,0.0,243.0,clean,27.6,WARNING,-24.6,3,Parabolic,3.0,-22.72,-10.41,XLI,equity,Equity,16.0,False,False,,13.5
ERO,27.09,31.11,-12.92,BELOW SMA,15,,,29.13,-7.0,,,,0.222,-148.3,0.0,243.0,clean,27.1,WARNING,-31.9,3,Parabolic,-2.41,-14.0,7.71,IAU,commodity,Commodity,45.0,False,False,,13.4
OFG,39.18,40.92,-4.26,BELOW SMA,15,,,39.61,-1.09,,,,0.855,-118.5,0.0,243.0,clean,27.3,WARNING,-9.3,1,Basing,-0.05,-6.78,-6.45,,equity,Equity,19.0,False,False,,13.4
PINK,34.33,35.65,-3.71,BELOW SMA,15,,,34.94,-1.75,,,,0.613,-68.2,0.0,243.0,clean,27.2,WARNING,-11.2,1,Basing,-0.29,-4.82,-6.96,XLV,equity,Equity,7.0,False,False,,13.4
GNW,8.15,8.63,-5.55,BELOW SMA,15,,,8.37,-2.63,,,,0.793,-111.3,0.0,,,26.8,WARNING,-12.2,1,Basing,,,,,equity,Equity,19.0,False,False,,13.3
IR,81.09,92.85,-12.66,BELOW SMA,15,,,87.48,-7.3,,,,0.839,-217.5,0.0,243.0,stalling,27.0,WARNING,-19.7,2,Sustained Uptrend,-6.17,-16.18,0.14,XLI,sector,Sector,34.0,False,False,,13.3
LDOS,175.08,178.27,-1.79,BELOW SMA,15,,,176.46,-0.78,,,,0.163,39.1,0.0,243.0,clean,26.9,WARNING,-14.6,1,Basing,-1.58,1.2,-7.03,,equity,Equity,11.0,False,False,,13.3
SBSW,13.12,15.85,-17.23,BELOW SMA,15,,,14.48,-9.42,,,,0.555,-256.6,0.0,,,27.0,WARNING,-38.4,3,Parabolic,,,,,miner,Miner,5.0,False,False,,13.3
ACM,91.03,95.45,-4.63,BELOW SMA,15,,,93.46,-2.6,,,,0.001,-4.5,0.0,243.0,clean,26.5,WARNING,-16.5,0,Deep Decline,-3.22,-9.76,-8.15,XLF,sector,Sector,34.0,False,False,,13.2
IPX,37.4,45.21,-17.28,BELOW SMA,15,,,46.78,-20.05,,,,0.13,131.0,0.0,243.0,stalling,26.6,WARNING,-39.1,3,Parabolic,-20.12,-15.14,2.83,QQQ,equity,Equity,7.0,False,False,,13.2
MTG,26.21,26.59,-1.43,BELOW SMA,15,,,26.52,-1.17,,,,0.071,-16.1,0.0,243.0,clean,26.4,WARNING,-12.6,1,Basing,-1.17,-4.21,-9.53,XLF,equity,Equity,19.0,False,False,,13.2
NRG,153.95,163.25,-5.7,BELOW SMA,15,,,158.12,-2.64,,,,0.493,-196.9,0.0,243.0,clean,26.4,WARNING,-19.0,1,Basing,-0.24,-4.16,-8.45,XLU,index,Index,3.0,False,False,,13.2
ATAT,35.56,37.88,-6.14,BELOW SMA,15,,,36.46,-2.48,,,,0.658,-154.9,0.0,243.0,clean,26.0,WARNING,-17.6,1,Basing,-2.48,-9.36,-13.82,VXUS,index,Index,6.0,False,False,,13.1
CROX,79.38,88.82,-10.63,BELOW SMA,15,,,83.46,-4.88,,,,0.902,-310.8,0.0,243.0,clean,26.3,WARNING,-21.9,2,Sustained Uptrend,-7.7,-4.05,-8.93,,equity,Equity,37.0,False,False,,13.1
DAL,58.7,66.92,-12.3,BELOW SMA,15,,,60.86,-3.56,,,,0.845,-265.7,0.0,243.0,clean,26.2,WARNING,-23.2,2,Sustained Uptrend,-0.53,-17.82,-16.07,XLF,index,Index,1.0,False,False,,13.1
GOVT,22.96,23.09,-0.57,BELOW SMA,15,,,23.09,-0.54,,,,0.378,-10.0,0.0,243.0,clean,26.0,WARNING,-1.8,1,Basing,-0.56,-0.52,-0.47,TLT,bond,Bond,4.0,False,False,,13.1
IRBO,32.09,32.68,-1.79,BELOW SMA,15,,,33.25,-3.48,,,,0.292,71.9,0.0,,,26.1,WARNING,-8.3,1,Basing,,,,,equity,Equity,27.0,False,False,,13.1
VSCO,45.01,57.54,-21.78,BELOW SMA,15,,,51.37,-12.39,,,,0.577,-416.7,0.0,243.0,clean,26.0,WARNING,-32.7,3,Parabolic,-3.68,-20.12,-13.46,XLF,equity,Equity,37.0,False,False,,13.1
CARR,56.85,62.35,-8.82,BELOW SMA,15,,,59.4,-4.3,,,,0.853,-180.1,0.0,243.0,clean,25.9,WARNING,-16.8,2,Sustained Uptrend,-2.57,-15.29,6.46,XLI,index,Index,1.0,False,False,,13.0
IEF,95.88,96.45,-0.6,BELOW SMA,15,,,96.47,-0.61,,,,0.309,-11.3,0.0,243.0,clean,25.9,WARNING,-2.2,1,Basing,-0.6,-0.38,-0.59,TLT,bond,Bond,4.0,False,False,,13.0
BNTX,89.94,104.69,-14.08,BELOW SMA,15,,,97.24,-7.5,,,,0.581,-252.2,0.0,243.0,clean,25.5,WARNING,-27.5,2,Sustained Uptrend,-11.38,-17.77,-6.05,XLE,bond,Bond,20.0,False,False,,12.9
CNC,34.84,41.22,-15.47,BELOW SMA,15,,,40.53,-14.04,,,,0.196,-152.2,0.0,243.0,clean,25.4,WARNING,-26.9,2,Sustained Uptrend,-20.18,-13.83,-9.9,XLC,equity,Equity,7.0,False,False,,12.9
EWQ,43.7,46.1,-5.2,BELOW SMA,15,,,44.51,-1.81,,,,0.644,-117.1,0.0,243.0,clean,25.6,WARNING,-9.7,2,Sustained Uptrend,-1.0,-7.18,-1.97,VGK,index,Index,1.0,False,False,,12.9
SYK,344.15,368.49,-6.61,BELOW SMA,15,,,364.03,-5.46,,,,0.282,-88.0,0.0,243.0,stalling,25.5,WARNING,-11.6,1,Basing,-5.6,-5.38,-2.73,XLV,equity,Equity,7.0,False,False,,12.9
DFNL,44.67,47.46,-5.88,BELOW SMA,15,,,45.65,-2.14,,,,0.851,-108.7,0.0,243.0,clean,25.1,WARNING,-11.7,1,Basing,-1.89,-8.46,-7.15,XLF,equity,Equity,19.0,False,False,,12.8
MA,500.37,524.16,-4.54,BELOW SMA,15,,,514.94,-2.83,,,,0.15,-32.3,0.0,243.0,clean,25.0,WARNING,-15.1,1,Basing,-4.21,-6.9,-7.14,XLF,equity,Equity,30.0,False,False,,12.8
V,309.64,319.59,-3.11,BELOW SMA,15,,,315.44,-1.84,,,,0.151,-27.2,0.0,243.0,clean,25.2,WARNING,-13.7,1,Basing,-2.43,-5.95,-4.94,XLF,equity,Equity,30.0,False,False,,12.8
ARRNF,0.26,0.27,-3.88,BELOW SMA,15,,,0.26,0.57,,,,0.423,-80.8,0.0,,,24.9,WARNING,-31.3,1,Basing,,,,,miner,Miner,22.0,False,False,,12.7
AVB,172.55,176.24,-2.1,BELOW SMA,15,,,175.82,-1.86,,,,0.22,-25.8,0.0,243.0,clean,24.7,WARNING,-7.6,1,Basing,-3.0,-4.05,-2.15,XLRE,sector,Sector,14.0,False,False,,12.7
IEI,118.94,119.41,-0.4,BELOW SMA,15,,,119.38,-0.38,,,,0.327,-7.5,0.0,243.0,clean,24.7,WARNING,-1.5,1,Basing,-0.4,-0.39,-0.41,TLT,bond,Bond,4.0,False,False,,12.7
META,625.5,656.04,-4.66,BELOW SMA,15,,,650.18,-3.8,,,,0.004,3.9,0.0,243.0,clean,24.8,WARNING,-15.9,2,Sustained Uptrend,-3.0,-6.46,-3.79,XLC,equity,Equity,18.0,False,False,,12.7
SNY,44.03,46.66,-5.63,BELOW SMA,15,,,44.98,-2.12,,,,0.468,-94.2,0.0,243.0,clean,24.9,WARNING,-10.9,1,Basing,-1.17,-10.6,-8.77,VGK,index,Index,1.0,False,False,,12.7
WTW,288.22,301.26,-4.33,BELOW SMA,15,,,296.38,-2.75,,,,0.002,-4.3,0.0,243.0,clean,24.8,WARNING,-16.5,1,Basing,-4.86,2.9,-8.5,XLF,equity,Equity,2.0,False,False,,12.7
ATEC,12.59,13.37,-5.8,BELOW SMA,15,,,12.74,-1.19,,,,0.419,-105.8,0.0,,,24.6,WARNING,-45.9,0,Deep Decline,,,,,equity,Equity,27.0,False,False,,12.6
GPL,0.19,0.84,-77.81,BELOW SMA,15,,,0.54,-65.4,,,,0.672,-2038.0,0.0,,,24.5,WARNING,-89.6,0,Deep Decline,,,,,miner,Miner,5.0,False,False,,12.6
PRU,93.22,100.4,-7.15,BELOW SMA,15,,,96.56,-3.46,,,,0.884,-136.7,0.0,243.0,clean,24.5,WARNING,-22.2,1,Basing,-4.02,-11.44,-18.77,XLF,equity,Equity,19.0,False,False,,12.6
AGG,99.5,100.22,-0.71,BELOW SMA,15,,,100.11,-0.61,,,,0.464,-12.7,0.0,243.0,stalling,24.1,WARNING,-1.9,1,Basing,-0.61,-0.71,-0.59,LQD,bond,Bond,4.0,False,False,,12.5
ANF,83.67,93.88,-10.88,BELOW SMA,15,,,89.42,-6.44,,,,0.423,-149.6,0.0,243.0,clean,24.3,WARNING,-37.1,2,Sustained Uptrend,-1.57,-8.54,-21.85,XLF,equity,Equity,37.0,False,False,,12.5
APTV,70.53,77.45,-8.93,BELOW SMA,15,,,71.8,-1.77,,,,0.897,-242.7,0.0,243.0,clean,24.3,WARNING,-20.7,1,Basing,-2.98,-15.8,-10.21,XLB,equity,Equity,37.0,False,False,,12.5
GRAB,3.78,4.16,-9.16,BELOW SMA,15,,,3.96,-4.59,,,,0.747,-170.1,0.0,,,24.2,WARNING,-29.5,0,Deep Decline,,,,,equity,Equity,18.0,False,False,,12.5
MCO,429.31,451.88,-4.99,BELOW SMA,15,,,456.01,-5.85,,,,0.103,56.4,0.0,243.0,clean,24.2,WARNING,-21.5,1,Basing,-9.04,4.14,-10.56,XLF,bond,Bond,4.0,False,False,,12.5
MSCI,545.02,553.35,-1.5,BELOW SMA,15,,,559.02,-2.5,,,,0.245,63.1,0.0,243.0,clean,24.3,WARNING,-13.0,1,Basing,-4.25,6.48,1.27,XLF,equity,Equity,27.0,False,False,,12.5
ZM,75.09,84.45,-11.09,BELOW SMA,15,,,75.86,-1.01,,,,0.72,-304.1,0.0,243.0,clean,24.3,WARNING,-23.1,1,Basing,-3.11,-18.51,-14.72,QQQ,equity,Equity,27.0,False,False,,12.5
ALNY,316.35,327.49,-3.4,BELOW SMA,15,,,321.22,-1.52,,,,0.095,-30.8,0.0,243.0,clean,24.0,WARNING,-25.9,0,Deep Decline,-1.34,-1.84,-21.78,XLV,equity,Equity,7.0,False,False,,12.4
BN,39.06,44.47,-12.15,BELOW SMA,15,,,41.5,-5.86,,,,0.938,-253.9,0.0,243.0,stalling,23.7,WARNING,-21.2,1,Basing,-5.18,-16.21,-17.62,SPY,bond,Bond,4.0,False,False,,12.4
BND,73.78,74.31,-0.71,BELOW SMA,15,,,74.22,-0.6,,,,0.485,-12.9,0.0,243.0,stalling,24.0,WARNING,-1.9,1,Basing,-0.62,-0.73,-0.65,TLT,bond,Bond,4.0,False,False,,12.4
CBRE,135.16,148.51,-9.0,BELOW SMA,15,,,137.84,-1.95,,,,0.392,-107.4,0.0,243.0,clean,23.8,WARNING,-22.4,1,Basing,-1.22,-9.59,-13.72,XLF,sector,Sector,14.0,False,False,,12.4
CRH,99.99,118.06,-15.3,BELOW SMA,15,,,107.69,-7.15,,,,0.89,-291.1,0.0,243.0,stalling,24.0,WARNING,-24.0,1,Basing,-6.03,-21.78,-20.1,XLI,index,Index,1.0,False,False,,12.4
HEWG,33.01,34.16,-3.36,BELOW SMA,15,,,32.99,0.05,,,,0.709,-90.3,0.0,,,23.9,WARNING,-8.6,1,Basing,,,,,index,Index,1.0,False,False,,12.4
MKC,58.38,66.81,-12.62,BELOW SMA,15,,,63.66,-8.29,,,,0.746,-229.7,0.0,243.0,stalling,23.8,WARNING,-19.4,1,Basing,-9.98,-17.23,-9.22,XLP,equity,Equity,2.0,False,False,,12.4
