ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
INTR,8.51,8.8,-3.23,BELOW SMA,15,,,8.47,0.49,,,,0.372,-93.8,0.0,,,34.3,WARNING,-17.8,1,Basing,,,,,index,Index,15.5
KBE,58.51,63.64,-8.07,BELOW SMA,15,,,60.86,-3.87,,,,0.891,-150.2,0.0,281.0,clean,34.3,WARNING,-13.7,2,Sustained Uptrend,-5.38,-13.0,-3.17,XLF,equity,Equity,15.5
CFG,58.03,63.24,-8.24,BELOW SMA,15,,,59.83,-3.01,,,,0.91,-185.0,0.0,281.0,clean,34.0,WARNING,-15.6,2,Sustained Uptrend,-3.6,-14.28,4.07,XLF,equity,Equity,15.4
FERG,228.39,253.81,-10.01,BELOW SMA,15,,,243.61,-6.25,,,,0.718,-182.2,0.0,281.0,clean,33.7,WARNING,-15.9,2,Sustained Uptrend,-7.58,-12.7,-7.08,XLI,index,Index,15.4
FHN,22.61,24.49,-7.7,BELOW SMA,15,,,23.44,-3.55,,,,0.806,-136.3,0.0,281.0,clean,33.9,WARNING,-14.9,2,Sustained Uptrend,-3.69,-13.16,-0.77,XLF,equity,Equity,15.4
HAUZ,23.75,24.91,-4.68,BELOW SMA,15,,,24.59,-3.43,,,,0.67,-82.0,0.0,281.0,clean,33.9,WARNING,-7.7,2,Sustained Uptrend,-3.51,-5.44,2.53,VXUS,index,Index,15.4
IQDG,41.47,43.38,-4.4,BELOW SMA,15,,,42.41,-2.22,,,,0.691,-94.3,0.0,281.0,clean,33.8,WARNING,-6.8,2,Sustained Uptrend,-2.58,-6.28,2.17,VGK,index,Index,15.4
JETS,25.11,28.59,-12.19,BELOW SMA,15,,,26.84,-6.46,,,,0.851,-239.1,0.0,281.0,clean,33.9,WARNING,-19.9,2,Sustained Uptrend,-8.09,-18.97,-8.46,XLF,index,Index,15.4
MIRM,91.14,98.79,-7.74,BELOW SMA,15,,,89.98,1.3,,,,0.576,-244.3,0.0,281.0,clean,33.9,WARNING,-16.6,3,Parabolic,-2.04,-9.34,34.23,QQQ,equity,Equity,15.4
RSMDF,21.96,27.95,-21.43,BELOW SMA,15,,,26.72,-17.82,,,,0.305,-166.5,0.0,281.0,stalling,33.9,WARNING,-42.1,2,Sustained Uptrend,-22.27,-21.85,-19.41,,miner,Miner,15.4
UMC,9.76,10.14,-3.77,BELOW SMA,15,,,9.95,-1.92,,,,0.306,-79.1,0.0,,,34.0,WARNING,-23.1,3,Parabolic,,,,,index,Index,15.4
VRDN,28.48,29.61,-3.79,BELOW SMA,15,,,29.34,-2.92,,,,0.031,20.8,0.0,281.0,clean,33.7,WARNING,-16.9,2,Sustained Uptrend,-6.27,-3.77,-10.65,SPY,equity,Equity,15.4
ADTTF,152.57,165.03,-7.55,BELOW SMA,15,,,156.49,-2.5,,,,0.57,-192.2,0.0,281.0,clean,33.4,WARNING,-19.7,3,Parabolic,-7.58,-10.83,29.43,,commodity,Commodity,15.3
AES,14.25,15.54,-8.3,BELOW SMA,15,,,14.73,-3.24,,,,0.621,-230.8,0.0,,,33.6,WARNING,-19.3,2,Sustained Uptrend,,,,,bond,Bond,15.3
CI,260.52,281.96,-7.6,BELOW SMA,15,,,278.45,-6.44,,,,0.586,-102.4,0.0,281.0,clean,33.6,WARNING,-12.5,2,Sustained Uptrend,-8.5,-11.51,-1.14,XLI,equity,Equity,15.3
COMP,8.56,10.58,-19.02,BELOW SMA,15,,,9.36,-8.47,,,,0.703,-311.1,0.0,,,33.6,WARNING,-38.6,2,Sustained Uptrend,,,,,bond,Bond,15.3
EMB,95.79,96.57,-0.81,BELOW SMA,15,,,96.5,-0.74,,,,0.33,-12.9,0.0,281.0,clean,33.4,WARNING,-2.1,1,Basing,-1.12,-0.96,-0.15,LQD,bond,Bond,15.3
FLS,78.4,84.34,-7.04,BELOW SMA,15,,,82.39,-4.84,,,,0.532,-166.9,0.0,281.0,clean,33.4,WARNING,-15.2,3,Parabolic,-5.44,-8.42,9.94,XLI,index,Index,15.3
HBAN,15.7,17.48,-10.18,BELOW SMA,15,,,16.58,-5.33,,,,0.789,-151.1,0.0,281.0,clean,33.6,WARNING,-19.3,2,Sustained Uptrend,-6.71,-17.37,-7.32,XLF,equity,Equity,15.3
MDLZ,55.82,59.56,-6.28,BELOW SMA,15,,,58.73,-4.95,,,,0.57,-85.7,0.0,281.0,stalling,33.5,WARNING,-11.1,2,Sustained Uptrend,-4.89,-8.08,1.94,XLP,equity,Equity,15.3
RLI,60.73,61.01,-0.46,BELOW SMA,15,,,61.79,-1.71,,,,0.0,1.0,0.0,281.0,clean,33.4,WARNING,-9.5,1,Basing,-2.41,0.71,-2.16,,equity,Equity,15.3
ALK,41.46,52.24,-20.64,BELOW SMA,15,,,46.93,-11.66,,,,0.839,-413.1,0.0,281.0,clean,33.0,WARNING,-31.6,2,Sustained Uptrend,-14.25,-31.14,-15.71,VGK,equity,Equity,15.2
EDEN,103.52,112.43,-7.92,BELOW SMA,15,,,105.82,-2.17,,,,0.92,-171.2,0.0,281.0,clean,33.3,WARNING,-17.6,2,Sustained Uptrend,-3.51,-12.44,-7.23,VGK,index,Index,15.2
LTH,26.54,28.23,-5.99,BELOW SMA,15,,,26.57,-0.12,,,,0.79,-180.9,0.0,281.0,clean,33.2,WARNING,-13.3,2,Sustained Uptrend,1.07,-10.52,3.75,XLY,equity,Equity,15.2
NMR,7.78,8.82,-11.87,BELOW SMA,15,,,8.22,-5.38,,,,0.833,-293.5,0.0,,,33.1,WARNING,-18.8,3,Parabolic,,,,,index,Index,15.2
VUG,462.38,466.08,-0.79,BELOW SMA,15,,,462.49,-0.02,,,,0.025,-5.1,0.0,281.0,clean,33.2,WARNING,-6.9,1,Basing,-0.35,-2.33,-6.24,QQQ,equity,Equity,15.2
WY,23.43,25.57,-8.38,BELOW SMA,15,,,24.45,-4.16,,,,0.839,-160.4,0.0,281.0,stalling,33.0,WARNING,-15.6,2,Sustained Uptrend,-5.6,-12.12,5.16,XLP,sector,Sector,15.2
CUK,25.7,30.48,-15.67,BELOW SMA,15,,,28.04,-8.33,,,,0.806,-324.5,0.0,281.0,clean,32.8,WARNING,-23.8,3,Parabolic,-8.05,-21.09,7.13,XLF,index,Index,15.1
FMC,14.09,14.76,-4.53,BELOW SMA,15,,,14.19,-0.69,,,,0.39,-108.8,0.0,,,32.7,WARNING,-17.2,2,Sustained Uptrend,,,,,sector,Sector,15.1
IWF,450.34,454.19,-0.85,BELOW SMA,15,,,451.28,-0.21,,,,0.049,-6.9,0.0,281.0,clean,32.8,WARNING,-6.6,1,Basing,-0.6,-2.31,-5.89,QQQ,equity,Equity,15.1
VONG,115.88,116.88,-0.86,BELOW SMA,15,,,116.14,-0.22,,,,0.049,-6.9,0.0,281.0,clean,32.8,WARNING,-6.6,1,Basing,-0.59,-2.32,-5.9,QQQ,equity,Equity,15.1
BA,215.34,232.81,-7.51,BELOW SMA,15,,,225.29,-4.42,,,,0.814,-120.5,0.0,281.0,stalling,32.4,WARNING,-15.3,2,Sustained Uptrend,-5.27,-12.0,4.39,XLI,equity,Equity,15.0
F,12.13,13.48,-10.0,BELOW SMA,15,,,12.86,-5.65,,,,0.544,-183.2,0.0,,,32.4,WARNING,-18.0,2,Sustained Uptrend,,,,,bond,Bond,15.0
SVXY,48.28,52.33,-7.74,BELOW SMA,15,,,50.3,-4.01,,,,0.637,-130.4,0.0,281.0,clean,32.4,WARNING,-14.5,2,Sustained Uptrend,-6.78,-11.8,-5.8,SPY,equity,Equity,15.0
EWG,40.73,43.2,-5.72,BELOW SMA,15,,,42.05,-3.15,,,,0.685,-111.0,0.0,281.0,clean,32.2,WARNING,-8.8,2,Sustained Uptrend,-3.25,-8.1,-1.48,VGK,index,Index,14.9
IONS,74.9,81.5,-8.1,BELOW SMA,15,,,77.77,-3.69,,,,0.648,-142.9,0.0,281.0,clean,32.2,WARNING,-13.7,2,Sustained Uptrend,-5.72,-11.66,-8.11,XLV,equity,Equity,14.9
PNC,204.56,224.27,-8.79,BELOW SMA,15,,,211.28,-3.18,,,,0.915,-193.6,0.0,281.0,clean,32.3,WARNING,-16.1,2,Sustained Uptrend,-4.35,-15.1,3.5,XLF,equity,Equity,14.9
ZION,54.72,60.14,-9.02,BELOW SMA,15,,,57.27,-4.45,,,,0.823,-163.1,0.0,281.0,clean,32.2,WARNING,-17.3,2,Sustained Uptrend,-6.01,-16.02,-1.64,XLF,equity,Equity,14.9
CMCL,26.1,29.04,-10.14,BELOW SMA,15,,,28.73,-9.15,,,,0.164,-115.5,0.0,281.0,clean,31.8,WARNING,-23.2,2,Sustained Uptrend,-10.92,-12.65,8.12,IAU,miner,Miner,14.8
FNB,16.18,17.62,-8.2,BELOW SMA,15,,,16.84,-3.94,,,,0.86,-153.9,0.0,281.0,clean,32.0,WARNING,-15.5,2,Sustained Uptrend,-5.19,-14.51,-4.91,XLF,equity,Equity,14.8
MGK,389.27,391.61,-0.6,BELOW SMA,15,,,388.72,0.14,,,,0.006,-2.6,0.0,281.0,clean,31.7,WARNING,-7.4,1,Basing,-0.15,-2.07,-6.61,QQQ,equity,Equity,14.8
UPS,100.7,111.96,-10.06,BELOW SMA,15,,,107.87,-6.65,,,,0.717,-200.4,0.0,281.0,clean,31.8,WARNING,-17.7,2,Sustained Uptrend,-8.87,-14.6,5.39,XLB,equity,Equity,14.8
USB,51.87,56.59,-8.33,BELOW SMA,15,,,53.75,-3.5,,,,0.899,-178.7,0.0,281.0,clean,31.8,WARNING,-15.2,2,Sustained Uptrend,-4.55,-14.05,0.89,XLF,equity,Equity,14.8
CROX,80.91,89.14,-9.23,BELOW SMA,15,,,86.08,-6.01,,,,0.295,-161.7,0.0,281.0,clean,31.6,WARNING,-20.4,2,Sustained Uptrend,-3.18,-3.78,-6.15,,equity,Equity,14.7
EPHE,25.33,26.66,-4.97,BELOW SMA,15,,,26.36,-3.91,,,,0.317,-77.2,0.0,281.0,clean,31.4,WARNING,-10.8,2,Sustained Uptrend,-4.02,-4.13,3.05,VXUS,index,Index,14.7
XHB,103.12,113.92,-9.48,BELOW SMA,15,,,109.36,-5.71,,,,0.905,-201.6,0.0,281.0,clean,31.5,WARNING,-16.2,2,Sustained Uptrend,-7.32,-11.9,-2.48,XLB,bond,Bond,14.7
CLS,266.94,283.86,-5.96,BELOW SMA,15,,,267.27,-0.12,,,,0.533,-153.8,0.0,281.0,clean,31.2,WARNING,-24.5,0,Deep Decline,-1.37,-16.37,-21.66,XLK,equity,Equity,14.6
IXG,114.03,120.07,-5.03,BELOW SMA,15,,,117.08,-2.6,,,,0.772,-81.4,0.0,281.0,clean,31.3,WARNING,-8.3,2,Sustained Uptrend,-3.2,-8.1,-2.85,XLF,equity,Equity,14.6
PSIX,55.85,77.6,-28.03,BELOW SMA,15,,,64.88,-13.92,,,,0.666,-800.3,0.0,281.0,clean,31.2,WARNING,-47.6,2,Sustained Uptrend,-6.92,-35.39,-6.11,VXUS,sector,Sector,14.6
SPEU,52.38,54.8,-4.42,BELOW SMA,15,,,53.79,-2.63,,,,0.565,-79.2,0.0,281.0,clean,31.2,WARNING,-7.2,2,Sustained Uptrend,-2.75,-6.01,2.69,VGK,index,Index,14.6
ALAI,34.4,34.68,-0.81,BELOW SMA,15,,,34.16,0.68,,,,0.238,-28.4,0.0,281.0,clean,30.9,WARNING,-8.9,1,Basing,0.6,-2.95,-7.71,XLK,bond,Bond,14.5
CX,10.57,12.21,-13.42,BELOW SMA,15,,,11.54,-8.37,,,,0.716,-225.0,0.0,,,30.9,WARNING,-20.8,2,Sustained Uptrend,,,,,bond,Bond,14.5
HD,351.35,376.32,-6.63,BELOW SMA,15,,,364.58,-3.63,,,,0.899,-130.0,0.0,281.0,clean,30.8,WARNING,-11.6,2,Sustained Uptrend,-4.81,-7.78,0.41,XLB,equity,Equity,14.5
TSLA,405.64,410.44,-1.17,BELOW SMA,15,,,402.03,0.9,,,,0.62,-70.8,0.0,281.0,clean,30.9,WARNING,-18.7,1,Basing,-0.07,-2.8,-7.72,XLY,equity,Equity,14.5
XRT,81.7,86.68,-5.75,BELOW SMA,15,,,84.77,-3.62,,,,0.669,-77.3,0.0,281.0,clean,30.9,WARNING,-10.9,2,Sustained Uptrend,-4.93,-8.24,-4.82,XLI,equity,Equity,14.5
ALHC,17.8,20.23,-12.02,BELOW SMA,15,,,18.78,-5.2,,,,0.796,-184.4,0.0,281.0,clean,30.4,WARNING,-25.4,2,Sustained Uptrend,-5.72,-14.26,-8.06,XLF,equity,Equity,14.4
IEF,96.1,96.43,-0.34,BELOW SMA,15,,,96.83,-0.76,,,,0.004,1.0,0.0,281.0,clean,30.5,WARNING,-2.0,1,Basing,-0.73,0.01,-0.18,TLT,bond,Bond,14.4
RH,140.18,184.91,-24.19,BELOW SMA,15,,,153.61,-8.74,,,,0.883,-588.4,0.0,281.0,clean,30.4,WARNING,-41.5,2,Sustained Uptrend,-7.16,-32.26,-9.96,XLF,equity,Equity,14.4
AGG,99.73,100.23,-0.5,BELOW SMA,15,,,100.45,-0.72,,,,0.024,-2.1,0.0,281.0,clean,30.1,WARNING,-1.7,1,Basing,-0.8,-0.43,-0.14,LQD,bond,Bond,14.3
FLNC,17.52,19.3,-9.24,BELOW SMA,15,,,15.79,10.94,ELEVATED,1.51,0.6,0.454,-185.9,0.0,281.0,clean,30.1,WARNING,-47.7,1,Basing,10.89,-9.69,-23.36,XLK,sector,Sector,14.3
HOMZ,44.01,47.52,-7.38,BELOW SMA,15,,,46.07,-4.47,,,,0.925,-138.3,0.0,281.0,clean,30.3,WARNING,-12.0,2,Sustained Uptrend,-5.64,-9.5,-3.53,XLB,sector,Sector,14.3
BNDX,48.26,48.65,-0.81,BELOW SMA,15,,,48.69,-0.9,,,,0.101,-5.8,0.0,281.0,clean,29.8,WARNING,-2.1,1,Basing,-1.05,-0.65,-1.92,XLRE,bond,Bond,14.2
CNC,36.18,41.86,-13.56,BELOW SMA,15,,,42.48,-14.83,,,,0.002,11.2,0.0,281.0,stalling,29.9,WARNING,-24.1,2,Sustained Uptrend,-19.58,-4.89,-4.49,,equity,Equity,14.2
EWBC,105.56,115.08,-8.27,BELOW SMA,15,,,109.64,-3.72,,,,0.829,-171.8,0.0,281.0,clean,29.8,WARNING,-14.8,2,Sustained Uptrend,-5.4,-13.87,-4.33,XLF,equity,Equity,14.2
TTI,8.62,10.38,-16.98,BELOW SMA,15,,,8.6,0.28,,,,0.765,-470.7,0.0,,,29.8,WARNING,-31.3,3,Parabolic,,,,,commodity,Commodity,14.2
GPHOF,0.9,1.15,-22.04,BELOW SMA,15,,,0.93,-3.3,,,,0.832,-364.8,0.0,,,29.5,WARNING,-53.6,2,Sustained Uptrend,,,,,equity,Equity,14.1
MUB,107.27,107.8,-0.49,BELOW SMA,15,,,107.86,-0.56,,,,0.07,-3.9,0.0,281.0,clean,29.6,WARNING,-1.6,1,Basing,-0.45,-0.49,0.39,TLT,bond,Bond,14.1
SCHW,92.15,97.31,-5.3,BELOW SMA,15,,,95.02,-3.02,,,,0.038,-13.0,0.0,281.0,clean,29.6,WARNING,-14.3,2,Sustained Uptrend,-4.05,-14.05,-2.26,XLF,equity,Equity,14.1
ARGT,88.59,92.35,-4.06,BELOW SMA,15,,,88.25,0.39,,,,0.635,-110.6,0.0,281.0,clean,29.3,WARNING,-14.8,1,Basing,0.87,-7.04,-3.23,VXUS,index,Index,14.0
LXP,47.02,49.15,-4.33,BELOW SMA,15,,,48.47,-2.99,,,,0.21,-46.3,0.0,281.0,clean,29.1,WARNING,-10.3,1,Basing,-4.49,-8.38,-2.91,XLI,sector,Sector,14.0
INCY,95.38,100.63,-5.22,BELOW SMA,15,,,98.09,-2.77,,,,0.561,-63.7,0.0,281.0,clean,28.7,WARNING,-15.1,1,Basing,-3.52,-12.52,-1.37,XLV,equity,Equity,13.9
TVTX,27.92,29.71,-6.02,BELOW SMA,15,,,28.53,-2.15,,,,0.264,-83.4,0.0,281.0,clean,28.7,WARNING,-33.7,0,Deep Decline,-0.92,-7.15,-18.58,,equity,Equity,13.9
BAX,17.82,20.16,-11.6,BELOW SMA,15,,,18.81,-5.26,,,,0.623,-245.0,0.0,281.0,clean,28.4,WARNING,-20.5,2,Sustained Uptrend,-6.36,-17.99,-1.87,XLF,equity,Equity,13.8
CELH,45.92,47.72,-3.77,BELOW SMA,15,,,47.06,-2.42,,,,0.001,11.1,0.0,281.0,clean,28.5,WARNING,-22.6,2,Sustained Uptrend,0.77,-3.93,3.66,VGK,bond,Bond,13.8
CSIQ,17.73,19.13,-7.31,BELOW SMA,15,,,17.32,2.41,,,,0.648,-310.3,0.0,281.0,clean,28.4,WARNING,-37.1,0,Deep Decline,4.08,-15.63,-24.56,XLK,sector,Sector,13.8
EWS,27.7,28.39,-2.4,BELOW SMA,15,,,27.92,-0.77,,,,0.529,-66.6,0.0,281.0,clean,28.4,WARNING,-5.9,1,Basing,-0.23,-2.58,0.82,VXUS,index,Index,13.8
MCHP,65.41,74.47,-12.16,BELOW SMA,15,,,69.42,-5.77,,,,0.838,-264.2,0.0,281.0,clean,28.4,WARNING,-21.5,3,Parabolic,-6.42,-12.09,-2.88,XLB,equity,Equity,13.8
VNQI,46.73,49.26,-5.14,BELOW SMA,15,,,48.51,-3.65,,,,0.676,-94.1,0.0,281.0,clean,28.5,WARNING,-8.2,2,Sustained Uptrend,-3.58,-6.06,-0.54,VXUS,index,Index,13.8
WRB,68.0,70.25,-3.2,BELOW SMA,15,,,70.34,-3.33,,,,0.145,-30.9,0.0,281.0,clean,28.5,WARNING,-7.4,1,Basing,-3.4,-1.81,2.08,XLE,index,Index,13.8
GNW,8.26,8.65,-4.48,BELOW SMA,15,,,8.46,-2.36,,,,0.77,-103.8,0.0,,,28.0,WARNING,-11.0,1,Basing,,,,,equity,Equity,13.7
ITB,95.52,106.46,-10.28,BELOW SMA,15,,,101.63,-6.02,,,,0.916,-216.8,0.0,281.0,clean,28.1,WARNING,-17.1,2,Sustained Uptrend,-7.42,-11.9,-5.04,XLB,bond,Bond,13.7
HMY,16.71,20.79,-19.63,BELOW SMA,15,,,20.27,-17.57,,,,0.195,-128.6,0.0,281.0,stalling,27.6,WARNING,-35.9,2,Sustained Uptrend,-17.56,-22.28,-10.83,IAU,miner,Miner,13.5
WAL,69.99,87.18,-19.72,BELOW SMA,15,,,78.44,-10.77,,,,0.886,-378.8,0.0,281.0,clean,27.5,WARNING,-28.0,2,Sustained Uptrend,-14.19,-27.15,-16.92,XLF,equity,Equity,13.5
BNTX,90.51,106.41,-14.94,BELOW SMA,15,,,101.09,-10.46,,,,0.439,-189.0,0.0,281.0,stalling,27.2,WARNING,-27.0,2,Sustained Uptrend,-12.8,-17.97,-6.96,XLE,bond,Bond,13.4
CDNS,291.44,293.15,-0.58,BELOW SMA,15,,,298.84,-2.48,,,,0.021,13.5,0.0,281.0,clean,27.2,WARNING,-14.6,1,Basing,-4.58,0.15,-13.59,XLK,equity,Equity,13.4
PINK,34.82,35.8,-2.74,BELOW SMA,15,,,35.39,-1.6,,,,0.47,-46.5,0.0,281.0,clean,27.2,WARNING,-10.0,1,Basing,-2.52,-4.24,-4.84,XLV,equity,Equity,13.4
TMRC,0.9,0.96,-6.47,BELOW SMA,15,,,0.87,4.27,,,,0.784,-291.2,0.0,,,27.3,WARNING,-46.3,1,Basing,,,,,miner,Miner,13.4
ACM,91.84,95.92,-4.26,BELOW SMA,15,,,95.18,-3.51,,,,0.031,-28.6,0.0,281.0,clean,26.7,WARNING,-15.7,0,Deep Decline,-3.75,-10.57,-9.47,XLF,sector,Sector,13.3
AON,318.08,330.8,-3.85,BELOW SMA,15,,,333.81,-4.71,,,,0.383,72.4,0.0,281.0,stalling,26.8,WARNING,-11.3,1,Basing,-6.77,2.49,-7.37,XLF,equity,Equity,13.3
DAL,58.6,67.46,-13.14,BELOW SMA,15,,,62.84,-6.75,,,,0.835,-256.5,0.0,281.0,clean,26.8,WARNING,-23.3,2,Sustained Uptrend,-8.19,-21.87,-12.82,XLF,index,Index,13.3
FISV,58.73,61.25,-4.11,BELOW SMA,15,,,61.82,-4.99,,,,0.0,1.5,0.0,281.0,stalling,26.7,WARNING,-16.6,1,Basing,-6.18,-2.35,-10.65,XLF,equity,Equity,13.3
LDOS,174.18,179.25,-2.83,BELOW SMA,15,,,176.85,-1.51,,,,0.003,7.9,0.0,281.0,clean,27.0,WARNING,-15.0,1,Basing,-1.43,-10.48,-6.16,,equity,Equity,13.3
SYK,346.76,370.08,-6.3,BELOW SMA,15,,,373.6,-7.18,,,,0.003,-6.7,0.0,281.0,stalling,26.7,WARNING,-10.9,1,Basing,-9.2,-2.62,-1.93,XLV,equity,Equity,13.3
AIG,77.31,78.02,-0.91,BELOW SMA,15,,,79.17,-2.35,,,,0.011,7.5,0.0,281.0,clean,26.4,WARNING,-11.4,1,Basing,-1.26,3.22,1.31,XLE,equity,Equity,13.2
OFG,38.98,40.99,-4.89,BELOW SMA,15,,,39.98,-2.51,,,,0.782,-106.0,0.0,281.0,clean,26.4,WARNING,-9.8,1,Basing,-3.37,-6.86,-3.82,XLI,equity,Equity,13.2
ARQT,23.7,25.91,-8.52,BELOW SMA,15,,,24.91,-4.86,,,,0.468,-158.6,0.0,281.0,clean,26.0,WARNING,-23.8,1,Basing,-1.73,-11.82,-23.62,,equity,Equity,13.1
IRBO,32.09,32.68,-1.79,BELOW SMA,15,,,33.25,-3.48,,,,0.292,71.9,0.0,,,26.1,WARNING,-8.3,1,Basing,,,,,equity,Equity,13.1
KHC,23.2,24.26,-4.37,BELOW SMA,15,,,24.23,-4.22,,,,0.193,-31.4,0.0,281.0,stalling,26.2,WARNING,-7.9,1,Basing,-3.47,-5.59,-5.32,XLP,equity,Equity,13.1
NRG,148.24,163.29,-9.22,BELOW SMA,15,,,163.73,-9.46,,,,0.127,-93.7,0.0,281.0,clean,26.2,WARNING,-22.0,1,Basing,-9.36,-4.8,-9.67,XLU,index,Index,13.1
IGOV,41.55,42.48,-2.21,BELOW SMA,15,,,42.18,-1.5,,,,0.705,-36.8,0.0,281.0,clean,25.7,WARNING,-3.6,1,Basing,-1.6,-2.7,-0.8,VXUS,bond,Bond,13.0
WS,34.28,42.79,-19.88,BELOW SMA,15,,,38.88,-11.82,,,,0.935,-376.8,0.0,281.0,stalling,25.7,WARNING,-30.3,3,Parabolic,-12.27,-29.59,-2.74,XLB,index,Index,13.0
BAM,44.72,48.76,-8.28,BELOW SMA,15,,,46.51,-3.84,,,,0.91,-195.1,0.0,281.0,clean,25.4,WARNING,-20.0,1,Basing,-4.05,-13.13,-15.92,SPY,equity,Equity,12.9
EL,92.32,106.0,-12.9,BELOW SMA,15,,,98.78,-6.54,,,,0.452,-208.9,0.0,281.0,clean,25.4,WARNING,-24.1,2,Sustained Uptrend,-6.94,-6.76,-10.18,XLB,equity,Equity,12.9
PODD,238.04,246.49,-3.43,BELOW SMA,15,,,242.26,-1.74,,,,0.402,-57.2,0.0,281.0,clean,25.4,WARNING,-22.2,0,Deep Decline,-2.0,-3.07,-19.63,XLV,equity,Equity,12.9
TFC,45.46,51.02,-10.91,BELOW SMA,15,,,48.3,-5.87,,,,0.881,-186.0,0.0,281.0,clean,25.6,WARNING,-19.1,2,Sustained Uptrend,-7.43,-17.01,-4.7,XLF,equity,Equity,12.9
ARRNF,0.27,0.27,-2.2,BELOW SMA,15,,,0.26,4.2,,,,0.635,-150.3,0.0,,,25.0,WARNING,-29.6,1,Basing,,,,,miner,Miner,12.8
ATAT,36.02,37.98,-5.13,BELOW SMA,15,,,37.44,-3.77,,,,0.544,-118.8,0.0,281.0,clean,25.1,WARNING,-16.6,1,Basing,-1.3,-8.43,-14.04,VXUS,index,Index,12.8
DPZ,397.71,397.73,-0.01,BELOW SMA,15,,,404.86,-1.77,,,,0.594,100.1,0.0,281.0,clean,25.1,WARNING,-10.1,1,Basing,-2.19,1.41,-4.96,XLV,equity,Equity,12.8
IBCA,25.73,25.97,-0.93,BELOW SMA,15,,,26.01,-1.09,,,,0.052,-4.0,0.0,281.0,stalling,25.2,WARNING,-2.2,1,Basing,-1.32,-0.91,-0.87,LQD,bond,Bond,12.8
MA,504.37,527.09,-4.31,BELOW SMA,15,,,518.4,-2.71,,,,0.166,-35.2,0.0,281.0,clean,24.8,WARNING,-14.5,1,Basing,-3.55,-5.78,-6.67,XLF,equity,Equity,12.7
MSCI,541.73,557.72,-2.87,BELOW SMA,15,,,564.89,-4.1,,,,0.595,120.1,0.0,281.0,stalling,24.7,WARNING,-13.5,1,Basing,-5.35,-3.16,0.9,XLF,equity,Equity,12.7
MTG,25.86,26.63,-2.88,BELOW SMA,15,,,26.62,-2.82,,,,0.074,-17.0,0.0,281.0,clean,24.9,WARNING,-13.7,1,Basing,-3.85,-2.84,-6.79,XLF,equity,Equity,12.7
NUDM,37.04,38.59,-4.02,BELOW SMA,15,,,37.98,-2.48,,,,0.618,-83.5,0.0,281.0,clean,24.7,WARNING,-7.1,1,Basing,-2.83,-5.82,-3.37,VGK,index,Index,12.7
BN,40.59,44.97,-9.74,BELOW SMA,15,,,42.66,-4.87,,,,0.909,-209.9,0.0,281.0,clean,24.4,WARNING,-18.1,1,Basing,-6.03,-13.41,-12.61,SPY,bond,Bond,12.6
EWQ,44.12,46.23,-4.58,BELOW SMA,15,,,45.4,-2.83,,,,0.492,-90.5,0.0,281.0,clean,24.5,WARNING,-8.8,2,Sustained Uptrend,-2.47,-6.12,-1.2,VGK,index,Index,12.6
GPL,0.19,0.84,-77.81,BELOW SMA,15,,,0.54,-65.4,,,,0.672,-2038.0,0.0,,,24.5,WARNING,-89.6,0,Deep Decline,,,,,miner,Miner,12.6
GRAB,3.86,4.2,-8.17,BELOW SMA,15,,,4.06,-4.91,,,,0.626,-127.4,0.0,,,24.4,WARNING,-28.0,0,Deep Decline,,,,,equity,Equity,12.6
SAIC,91.69,92.71,-1.1,BELOW SMA,15,,,93.01,-1.42,,,,0.303,102.8,0.0,281.0,clean,24.4,WARNING,-20.6,2,Sustained Uptrend,-1.73,-6.69,-7.32,XLF,equity,Equity,12.6
TAL,10.91,11.3,-3.38,BELOW SMA,15,,,10.67,2.25,,,,0.5,-116.4,0.0,,,24.4,WARNING,-17.5,1,Basing,,,,,index,Index,12.6
V,309.18,320.86,-3.64,BELOW SMA,15,,,317.56,-2.64,,,,0.184,-32.3,0.0,281.0,clean,24.6,WARNING,-13.8,1,Basing,-3.52,-5.04,-5.4,XLF,equity,Equity,12.6
VSCO,45.38,58.26,-22.11,BELOW SMA,15,,,55.24,-17.86,,,,0.334,-264.1,0.0,281.0,clean,24.5,WARNING,-32.2,3,Parabolic,-24.39,-26.58,-10.41,XLF,equity,Equity,12.6
APTV,70.83,77.95,-9.13,BELOW SMA,15,,,72.87,-2.8,,,,0.909,-250.6,0.0,281.0,clean,24.1,WARNING,-20.4,1,Basing,-3.48,-15.04,-8.1,XLB,equity,Equity,12.5
AVB,170.02,176.53,-3.69,BELOW SMA,15,,,177.09,-3.99,,,,0.078,-13.3,0.0,281.0,stalling,24.1,WARNING,-9.0,1,Basing,-4.54,-1.98,-4.27,XLRE,sector,Sector,12.5
CIBR,65.49,65.71,-0.33,BELOW SMA,15,,,64.8,1.06,,,,0.052,-27.1,0.0,281.0,clean,24.2,WARNING,-14.3,0,Deep Decline,1.28,-4.17,-12.92,XLK,equity,Equity,12.5
