ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
XLC,117.67,116.99,0.58,OPTIMAL,95,1.48,0.9,117.7,-0.03,,,,0.381,29.8,56.4,238.0,clean,85.0,HEALTHY,-2.3,2,Sustained Uptrend,-0.25,1.65,0.46,XLC,equity,Equity,78.5
GD,356.65,353.99,0.75,OPTIMAL,95,1.48,0.9,358.93,-0.64,,,,0.32,51.2,56.8,234.0,clean,84.3,HEALTHY,-3.5,2,Sustained Uptrend,-2.21,-0.95,5.73,XLI,equity,Equity,78.4
MU,408.99,407.37,0.4,OPTIMAL,95,1.48,0.9,401.57,1.85,,,,0.015,-21.8,62.3,178.0,clean,77.8,CAUTION,-10.2,3,Parabolic,7.72,3.62,72.41,XLK,equity,Equity,78.4
VOLT,34.52,34.37,0.43,OPTIMAL,95,1.48,0.9,34.87,-0.99,,,,0.054,-19.9,63.9,156.0,clean,75.8,CAUTION,-5.0,2,Sustained Uptrend,-0.26,2.13,15.49,XLI,index,Index,78.4
CVX,187.12,182.24,2.68,OPTIMAL,95,1.48,0.9,187.59,-0.25,,,,0.785,61.8,55.1,253.0,clean,85.8,HEALTHY,-2.7,2,Sustained Uptrend,-0.87,3.46,24.75,XLE,commodity,Commodity,78.3
ROST,214.97,198.73,8.17,OPTIMAL,90,1.5,1.11,207.78,3.46,,,,0.811,129.1,82.4,22.0,clean,60.0,CAUTION,-0.8,3,Parabolic,8.77,12.7,20.86,HYG,equity,Equity,78.3
TERN,45.8,39.42,16.17,FAIR,55,1.67,1.01,42.54,7.65,,,,0.902,205.4,95.7,2.0,clean,85.3,HEALTHY,-5.1,3,Parabolic,10.32,21.25,55.98,,equity,Equity,78.3
COST,1001.71,989.43,1.24,OPTIMAL,95,1.48,0.9,999.73,0.2,,,,0.076,13.6,52.7,277.0,clean,88.5,HEALTHY,-2.6,2,Sustained Uptrend,-0.6,0.06,11.96,XLP,equity,Equity,78.2
FIX,1381.26,1318.3,4.78,OPTIMAL,95,1.48,0.9,1395.89,-1.05,,,,0.172,77.8,55.6,248.0,clean,84.7,HEALTHY,-7.9,3,Parabolic,-0.71,12.27,37.92,XLI,index,Index,78.1
PFE,27.13,26.93,0.71,OPTIMAL,95,1.48,0.9,26.99,0.51,,,,0.309,-29.8,54.4,262.0,clean,85.6,HEALTHY,-2.9,2,Sustained Uptrend,2.06,-0.34,4.21,XLV,equity,Equity,78.0
PWRD,105.0,104.32,0.65,OPTIMAL,95,1.48,0.9,105.46,-0.43,,,,0.053,-19.8,59.5,200.0,clean,79.8,CAUTION,-4.8,2,Sustained Uptrend,1.17,2.9,7.08,XLK,equity,Equity,78.0
SDVKY,42.09,41.84,0.6,OPTIMAL,95,1.48,0.9,42.15,-0.13,,,,0.203,-51.9,68.6,114.0,clean,69.0,CAUTION,-5.3,3,Parabolic,1.5,1.37,36.04,VXUS,index,Index,78.0
MAMA,16.27,15.89,2.38,OPTIMAL,95,1.48,0.9,16.67,-2.38,,,,0.375,127.7,76.1,53.0,clean,60.0,CAUTION,-8.8,3,Parabolic,-1.51,1.69,41.85,,equity,Equity,77.9
XOP,159.83,149.44,6.95,OPTIMAL,90,1.5,1.11,158.08,1.11,,,,0.806,154.5,63.8,161.0,clean,80.3,HEALTHY,-4.5,2,Sustained Uptrend,0.53,9.17,16.93,XLE,commodity,Commodity,77.9
BMO,143.41,142.67,0.52,OPTIMAL,95,1.48,0.9,144.77,-0.94,,,,0.016,8.1,61.2,186.0,clean,77.1,CAUTION,-3.8,2,Sustained Uptrend,-0.27,1.19,11.3,XLF,equity,Equity,77.8
FLBR,23.36,23.31,0.23,OPTIMAL,95,1.48,0.9,23.34,0.1,,,,0.112,-33.9,63.0,170.0,clean,75.0,CAUTION,-4.5,2,Sustained Uptrend,2.86,1.96,17.51,VXUS,index,Index,77.8
XEL,82.23,79.96,2.84,OPTIMAL,95,1.48,0.9,82.96,-0.88,,,,0.574,85.1,65.9,135.0,clean,71.6,CAUTION,-2.4,1,Basing,-1.13,8.34,6.54,XLU,equity,Equity,77.8
CHD,101.93,100.65,1.27,OPTIMAL,95,1.48,0.9,102.63,-0.69,,,,0.173,34.8,60.6,189.0,clean,77.4,CAUTION,-3.9,2,Sustained Uptrend,-1.06,1.39,20.6,XLP,equity,Equity,77.7
DOW,34.35,31.04,10.68,GOOD,80,1.52,1.96,31.93,7.59,,,,0.038,38.1,68.1,120.0,clean,86.2,HEALTHY,-3.9,3,Parabolic,11.76,8.1,49.63,XLB,sector,Sector,77.7
KDEF,61.57,58.55,5.16,OPTIMAL,90,1.5,1.11,61.47,0.16,,,,0.676,166.5,68.3,118.0,clean,74.1,CAUTION,-8.7,3,Parabolic,-4.69,10.94,45.56,,index,Index,77.6
TFPM,39.28,37.24,5.48,OPTIMAL,90,1.5,0.12,39.57,-0.74,,,,0.54,150.7,62.0,182.0,clean,81.3,HEALTHY,-5.8,3,Parabolic,1.63,14.69,19.94,IAU,miner,Miner,77.6
COP,114.74,109.92,4.39,OPTIMAL,95,1.48,0.9,115.22,-0.42,,,,0.729,111.6,64.4,154.0,clean,72.5,CAUTION,-6.3,3,Parabolic,-3.19,6.62,22.47,XLE,commodity,Commodity,77.5
BE,156.03,154.63,0.9,OPTIMAL,95,1.48,0.9,158.53,-1.57,,,,0.049,59.7,62.9,171.0,clean,73.2,CAUTION,-13.8,3,Parabolic,1.97,9.09,30.92,XLK,sector,Sector,77.2
CAMT,158.41,155.26,2.03,OPTIMAL,95,1.48,0.9,163.1,-2.88,,,,0.096,56.1,57.9,219.0,clean,79.0,CAUTION,-9.3,3,Parabolic,-2.58,6.3,35.31,XLK,equity,Equity,77.2
DTE,148.71,142.47,4.38,OPTIMAL,95,1.48,0.9,148.32,0.26,,,,0.815,103.6,57.0,231.0,clean,80.1,HEALTHY,-3.8,2,Sustained Uptrend,0.4,10.3,13.32,XLU,sector,Sector,77.2
WWD,388.27,377.79,2.77,OPTIMAL,95,1.48,0.9,387.45,0.21,,,,0.03,-11.3,53.6,271.0,clean,84.0,HEALTHY,-3.7,3,Parabolic,0.7,-0.06,27.95,XLI,index,Index,77.2
HON,244.26,237.77,2.73,OPTIMAL,95,1.48,0.9,241.77,1.03,,,,0.016,6.2,55.1,253.0,clean,81.8,HEALTHY,-1.6,3,Parabolic,0.17,2.47,27.66,XLRE,equity,Equity,77.1
KR,72.83,67.93,7.22,OPTIMAL,90,1.5,1.11,70.06,3.96,,,,0.206,55.3,58.9,208.0,clean,82.9,HEALTHY,-2.7,2,Sustained Uptrend,6.11,7.9,16.15,XLP,equity,Equity,77.0
KYMR,84.98,83.13,2.22,OPTIMAL,95,1.48,0.9,87.66,-3.06,,,,0.167,77.0,80.9,30.0,clean,51.4,CAUTION,-17.5,3,Parabolic,-1.59,6.77,27.56,,equity,Equity,77.0
EBAY,91.08,88.04,3.45,OPTIMAL,95,1.48,0.9,90.33,0.83,,,,0.601,152.5,55.2,252.0,clean,81.2,HEALTHY,-7.0,2,Sustained Uptrend,1.62,5.23,10.44,XLC,index,Index,76.9
OIH,382.63,376.26,1.69,OPTIMAL,95,1.48,0.9,386.74,-1.06,,,,0.06,24.2,60.3,192.0,clean,75.2,CAUTION,-5.8,3,Parabolic,-0.5,4.23,24.96,XLE,commodity,Commodity,76.9
USMV,96.22,96.08,0.14,OPTIMAL,95,1.48,0.9,96.96,-0.77,,,,0.425,18.1,55.8,246.0,clean,80.2,HEALTHY,-1.9,2,Sustained Uptrend,-1.02,0.19,1.73,XLV,equity,Equity,76.8
REZ,89.0,87.57,1.62,OPTIMAL,95,1.48,0.9,89.3,-0.34,,,,0.216,18.3,49.3,299.0,clean,87.3,HEALTHY,-1.7,2,Sustained Uptrend,-0.46,3.58,4.05,XLRE,sector,Sector,76.7
BMY,60.6,59.79,1.35,OPTIMAL,95,1.48,0.9,61.29,-1.13,,,,0.148,19.7,57.0,231.0,clean,78.1,CAUTION,-3.6,3,Parabolic,-1.01,-2.24,16.2,XLV,equity,Equity,76.6
CTRA,30.69,30.42,0.9,OPTIMAL,95,1.48,0.9,30.75,-0.2,,,,0.013,-7.6,56.7,235.0,clean,78.4,CAUTION,-6.1,2,Sustained Uptrend,-0.68,0.1,12.05,XLE,commodity,Commodity,76.6
CHAT,65.69,63.03,4.22,OPTIMAL,95,1.48,0.9,63.45,3.53,,,,0.0,1.1,52.4,279.0,clean,82.9,HEALTHY,-1.7,1,Basing,7.13,8.1,5.83,XLK,index,Index,76.5
REMX,97.05,92.01,5.48,OPTIMAL,90,1.5,1.11,96.93,0.12,,,,0.473,127.9,65.9,135.0,clean,73.1,CAUTION,-6.4,3,Parabolic,2.23,12.03,34.51,IAU,index,Index,76.5
CMS,76.96,74.81,2.87,OPTIMAL,95,1.48,0.9,77.43,-0.6,,,,0.719,74.3,51.5,287.0,clean,83.7,HEALTHY,-1.9,2,Sustained Uptrend,-1.08,5.66,8.26,XLU,equity,Equity,76.4
SO,96.62,93.07,3.81,OPTIMAL,95,1.48,0.9,96.98,-0.38,,,,0.812,112.3,49.4,297.0,clean,86.2,HEALTHY,-1.5,2,Sustained Uptrend,-0.18,7.26,11.98,XLU,equity,Equity,76.4
DBA,26.62,25.97,2.52,OPTIMAL,95,1.48,0.9,26.26,1.38,,,,0.769,39.5,53.8,268.0,clean,80.7,HEALTHY,-0.8,1,Basing,2.33,3.32,0.4,DBA,commodity,Commodity,76.3
SRZN,28.25,25.13,12.39,GOOD,75,1.52,1.24,27.5,2.72,,,,0.713,244.4,68.8,112.0,clean,86.7,HEALTHY,-4.6,3,Parabolic,5.2,23.88,38.05,QQQ,equity,Equity,76.3
INFL,53.11,51.59,2.94,OPTIMAL,95,1.48,0.9,53.65,-1.0,,,,0.64,91.2,54.1,265.0,clean,80.1,HEALTHY,-3.7,2,Sustained Uptrend,-0.67,7.79,18.29,IAU,index,Index,76.2
MO,66.93,66.37,0.85,OPTIMAL,95,1.48,0.9,68.14,-1.77,,,,0.214,42.2,62.3,178.0,clean,70.4,CAUTION,-5.1,2,Sustained Uptrend,-2.84,2.34,15.42,XLP,equity,Equity,76.2
FN,554.19,515.82,7.44,OPTIMAL,90,1.5,1.11,553.79,0.07,,,,0.326,190.6,61.3,185.0,clean,76.8,CAUTION,-12.4,2,Sustained Uptrend,0.21,9.96,15.83,XLK,equity,Equity,76.0
FPLSF,21.71,20.24,7.24,OPTIMAL,90,1.5,1.11,21.74,-0.12,,,,0.431,125.7,59.0,207.0,clean,79.6,CAUTION,-5.7,3,Parabolic,-4.36,7.21,53.54,XLF,index,Index,76.0
INR,17.3,16.65,3.89,OPTIMAL,95,1.48,0.9,17.18,0.67,,,,0.32,97.7,59.2,205.0,clean,73.0,CAUTION,-8.5,3,Parabolic,0.32,0.14,16.7,XLE,commodity,Commodity,75.9
ATI,160.83,145.53,10.52,GOOD,75,1.52,1.24,159.42,0.89,,,,0.57,195.8,71.5,88.0,clean,81.9,HEALTHY,-4.3,3,Parabolic,2.47,20.41,60.17,XLI,equity,Equity,75.8
SCHH,22.68,22.39,1.26,OPTIMAL,95,1.48,0.9,22.86,-0.82,,,,0.218,22.8,49.4,297.0,clean,84.3,HEALTHY,-2.3,2,Sustained Uptrend,-1.37,3.21,6.86,XLRE,sector,Sector,75.8
WEC,115.02,113.66,1.19,OPTIMAL,95,1.48,0.9,116.09,-0.93,,,,0.551,47.3,51.9,282.0,clean,81.3,HEALTHY,-2.2,2,Sustained Uptrend,-0.95,3.23,8.8,XLU,equity,Equity,75.8
SLVO,100.69,93.31,7.92,OPTIMAL,90,1.5,0.12,98.07,2.67,,,,0.624,136.0,65.4,142.0,clean,70.9,CAUTION,-6.3,2,Sustained Uptrend,5.51,6.32,1.63,IAU,miner,Miner,75.7
AEIS,314.64,302.42,4.04,OPTIMAL,95,1.48,0.9,322.67,-2.49,,,,0.106,77.4,58.0,217.0,clean,73.5,CAUTION,-10.1,3,Parabolic,-2.43,15.14,43.42,XLI,equity,Equity,75.6
NYT,79.28,75.22,5.39,OPTIMAL,90,1.5,1.11,80.14,-1.08,,,,0.875,198.1,64.5,152.0,stalling,71.6,CAUTION,-4.2,3,Parabolic,-2.62,16.39,22.43,XLC,equity,Equity,75.6
PL,25.72,24.12,6.63,OPTIMAL,90,1.5,1.11,25.34,1.48,,,,0.627,198.5,73.2,79.0,clean,61.6,CAUTION,-16.8,3,Parabolic,1.66,15.54,101.41,XLI,equity,Equity,75.6
CIEN,344.2,305.24,12.76,GOOD,75,1.52,1.24,332.98,3.37,,,,0.252,145.3,66.8,128.0,clean,86.2,HEALTHY,-5.9,3,Parabolic,3.34,26.86,70.64,XLK,equity,Equity,75.5
DUK,129.97,126.0,3.15,OPTIMAL,95,1.48,0.9,130.91,-0.72,,,,0.829,95.9,48.6,303.0,clean,83.8,HEALTHY,-2.0,2,Sustained Uptrend,-1.11,6.66,11.54,XLU,equity,Equity,75.4
CEF,54.65,52.48,4.12,OPTIMAL,95,1.48,0.12,54.03,1.13,,,,0.291,91.0,68.6,114.0,clean,60.0,CAUTION,-11.0,3,Parabolic,4.15,11.47,30.36,IAU,miner,Miner,75.3
NVS,161.63,160.07,0.98,OPTIMAL,95,1.48,0.9,164.27,-1.61,,,,0.095,23.7,62.7,173.0,clean,66.8,CAUTION,-5.2,3,Parabolic,-1.55,3.33,22.3,XLV,equity,Equity,75.2
CCHGY,61.69,61.05,1.04,OPTIMAL,95,1.48,0.9,62.41,-1.15,,,,0.068,-33.0,69.1,107.0,clean,59.0,CAUTION,-6.4,3,Parabolic,0.02,6.25,25.95,XLB,index,Index,75.1
RBKB,16.46,14.5,13.48,GOOD,75,1.52,1.24,16.04,2.64,,,,0.481,226.9,63.9,156.0,clean,88.3,HEALTHY,-0.2,3,Parabolic,3.52,29.1,41.17,,equity,Equity,75.1
SEI,54.32,51.89,4.68,OPTIMAL,95,1.48,0.9,50.59,7.37,,,,0.197,-80.7,47.3,313.0,clean,84.3,HEALTHY,-11.5,2,Sustained Uptrend,14.12,5.31,-1.88,XLK,commodity,Commodity,75.1
XLRE,43.04,42.77,0.63,OPTIMAL,95,1.48,0.9,43.45,-0.95,,,,0.102,13.5,47.8,310.0,clean,83.8,HEALTHY,-2.3,2,Sustained Uptrend,-1.51,2.5,5.0,XLRE,sector,Sector,75.1
CORN,18.22,17.67,3.13,OPTIMAL,95,1.48,0.9,18.0,1.24,,,,0.771,61.1,64.5,152.0,clean,63.8,CAUTION,-2.7,1,Basing,1.84,4.11,2.07,DBA,commodity,Commodity,75.0
IYR,99.38,98.97,0.41,OPTIMAL,95,1.48,0.9,100.41,-1.02,,,,0.099,12.3,47.3,313.0,clean,84.0,HEALTHY,-2.4,2,Sustained Uptrend,-1.56,1.76,4.1,XLRE,sector,Sector,75.0
TBN,29.88,29.76,0.4,OPTIMAL,95,1.48,0.9,31.07,-3.85,,,,0.538,122.7,59.3,202.0,clean,70.0,CAUTION,-9.1,3,Parabolic,-3.63,4.39,14.2,XLE,equity,Equity,75.0
VNQ,93.92,93.45,0.51,OPTIMAL,95,1.48,0.9,94.88,-1.01,,,,0.124,13.9,47.1,318.0,clean,84.2,HEALTHY,-2.4,2,Sustained Uptrend,-1.57,1.81,4.49,XLRE,sector,Sector,75.0
RWR,106.5,105.3,1.13,OPTIMAL,95,1.48,0.9,107.4,-0.84,,,,0.188,19.2,48.6,303.0,clean,82.3,HEALTHY,-2.5,2,Sustained Uptrend,-1.27,2.42,6.17,XLRE,sector,Sector,74.9
T,27.84,27.65,0.66,OPTIMAL,95,1.48,0.9,28.2,-1.29,,,,0.03,13.8,53.9,266.0,clean,75.9,CAUTION,-5.0,2,Sustained Uptrend,-2.95,2.6,10.11,,equity,Equity,74.9
ALL,208.49,206.51,0.96,OPTIMAL,95,1.48,0.9,211.41,-1.38,,,,0.523,63.4,59.9,197.0,clean,68.5,CAUTION,-3.8,1,Basing,-2.4,0.45,3.08,,equity,Equity,74.8
CSX,41.15,40.77,0.91,OPTIMAL,95,1.48,0.9,41.87,-1.74,,,,0.075,24.3,57.6,222.0,clean,71.2,CAUTION,-5.1,2,Sustained Uptrend,-3.55,1.32,13.35,XLI,index,Index,74.8
PCG,18.34,17.47,5.0,OPTIMAL,90,1.5,1.11,18.63,-1.54,,,,0.482,116.1,55.3,250.0,clean,79.7,CAUTION,-4.3,2,Sustained Uptrend,-3.07,11.83,20.98,XLU,index,Index,74.8
SLV,79.9,77.4,3.22,OPTIMAL,95,1.48,0.12,78.55,1.72,,,,0.241,129.1,69.1,107.0,clean,57.9,CAUTION,-27.2,3,Parabolic,6.96,13.83,50.9,IAU,miner,Miner,74.8
CCJ,120.9,119.07,1.53,OPTIMAL,95,1.48,0.12,118.1,2.37,,,,0.001,-3.0,58.5,213.0,clean,69.8,CAUTION,-10.6,3,Parabolic,2.64,6.4,32.46,XLK,miner,Miner,74.7
HTHT,52.7,52.13,1.11,OPTIMAL,95,1.48,0.9,53.25,-1.02,,,,0.029,-16.9,67.4,125.0,clean,59.6,CAUTION,-7.0,3,Parabolic,-0.12,1.49,10.03,XLI,index,Index,74.7
OSIS,279.56,275.06,1.64,OPTIMAL,95,1.48,0.9,283.56,-1.41,,,,0.124,54.5,48.5,307.0,clean,81.6,HEALTHY,-8.7,2,Sustained Uptrend,-2.56,3.06,5.1,XLI,bond,Bond,74.7
SIVR,83.9,81.28,3.22,OPTIMAL,95,1.48,0.12,82.49,1.71,,,,0.242,129.6,69.2,104.0,clean,57.5,CAUTION,-27.2,3,Parabolic,6.96,13.89,50.98,IAU,miner,Miner,74.7
SPLV,75.58,75.38,0.27,OPTIMAL,95,1.48,0.9,76.56,-1.28,,,,0.421,27.9,56.7,235.0,clean,71.9,CAUTION,-2.8,2,Sustained Uptrend,-1.83,0.96,5.97,XLRE,equity,Equity,74.7
STIP,103.36,103.04,0.32,OPTIMAL,95,1.48,0.9,103.29,0.08,,,,0.772,6.7,50.8,289.0,clean,78.8,CAUTION,-0.3,1,Basing,0.1,0.45,0.63,LQD,bond,Bond,74.7
TIP,111.31,111.07,0.22,OPTIMAL,95,1.48,0.9,111.49,-0.16,,,,0.403,6.2,50.3,293.0,clean,79.3,CAUTION,-0.6,1,Basing,-0.17,0.58,0.78,TLT,bond,Bond,74.6
ICF,65.08,64.07,1.59,OPTIMAL,95,1.48,0.9,65.56,-0.73,,,,0.265,28.6,46.0,328.0,clean,83.8,HEALTHY,-2.1,2,Sustained Uptrend,-1.34,4.32,7.38,XLRE,sector,Sector,74.5
LIN,482.01,480.29,0.36,OPTIMAL,95,1.48,0.9,496.55,-2.93,,,,0.337,74.5,57.2,227.0,clean,70.8,CAUTION,-5.6,2,Sustained Uptrend,-3.92,7.53,20.63,XLB,sector,Sector,74.5
EOG,128.06,120.26,6.48,OPTIMAL,90,1.5,1.11,127.44,0.49,,,,0.858,164.2,54.4,262.0,clean,79.1,CAUTION,-4.7,2,Sustained Uptrend,0.04,12.63,14.17,XLE,commodity,Commodity,74.3
GDMN,127.48,124.23,2.61,OPTIMAL,95,1.48,0.12,129.73,-1.73,,,,0.105,73.0,65.7,138.0,clean,60.0,CAUTION,-13.4,3,Parabolic,1.69,11.13,46.46,IAU,miner,Miner,74.2
LMT,653.28,641.94,1.77,OPTIMAL,95,1.48,0.9,659.02,-0.87,,,,0.528,65.2,58.0,217.0,clean,68.9,CAUTION,-5.6,3,Parabolic,-2.18,4.76,44.47,XLI,equity,Equity,74.2
NOC,736.69,714.59,3.09,OPTIMAL,95,1.48,0.9,740.01,-0.45,,,,0.69,122.1,57.2,227.0,clean,69.8,CAUTION,-4.8,3,Parabolic,-2.95,3.89,34.19,XLI,equity,Equity,74.2
NORW,35.23,34.56,1.93,OPTIMAL,95,1.48,0.9,35.69,-1.29,,,,0.697,56.1,50.4,292.0,clean,77.6,CAUTION,-4.2,2,Sustained Uptrend,-1.72,4.19,20.3,XLI,index,Index,74.2
EWA,29.07,28.97,0.32,OPTIMAL,95,1.48,0.9,29.36,-1.01,,,,0.0,-0.9,51.6,283.0,clean,75.6,CAUTION,-3.9,2,Sustained Uptrend,-0.09,2.96,10.35,VXUS,index,Index,74.0
O,65.17,64.31,1.34,OPTIMAL,95,1.48,0.9,65.91,-1.12,,,,0.219,32.8,51.4,288.0,clean,75.8,CAUTION,-4.1,2,Sustained Uptrend,-2.09,3.07,11.44,XLRE,sector,Sector,74.0
OCANF,38.3,37.96,0.9,OPTIMAL,95,1.48,0.12,39.85,-3.9,,,,0.062,53.6,64.9,148.0,clean,60.0,CAUTION,-11.6,3,Parabolic,-2.27,11.96,49.55,IAU,miner,Miner,74.0
IWC,168.2,167.69,0.3,OPTIMAL,95,1.48,0.9,167.65,0.33,,,,0.049,-12.5,50.0,294.0,clean,77.3,CAUTION,-4.8,2,Sustained Uptrend,1.24,-0.38,4.95,SPY,equity,Equity,73.9
FR,61.35,60.39,1.59,OPTIMAL,95,1.48,0.9,62.09,-1.19,,,,0.298,56.8,49.6,296.0,clean,77.3,CAUTION,-4.2,2,Sustained Uptrend,-2.11,2.61,6.05,XLRE,sector,Sector,73.8
FEIM,54.58,51.32,6.35,OPTIMAL,90,1.5,1.11,53.14,2.71,,,,0.46,176.4,59.4,201.0,clean,71.3,CAUTION,-11.2,3,Parabolic,0.74,4.5,74.27,,bond,Bond,73.7
AROC,36.47,32.97,10.61,GOOD,75,1.52,1.24,35.99,1.34,,,,0.841,199.3,61.4,184.0,clean,86.2,HEALTHY,-2.1,3,Parabolic,-0.71,13.79,46.29,XLE,equity,Equity,73.6
STNG,75.47,71.23,5.95,OPTIMAL,90,1.5,1.11,77.51,-2.63,,,,0.788,201.3,68.6,114.0,clean,60.0,CAUTION,-7.8,2,Sustained Uptrend,-4.96,10.29,35.03,,index,Index,73.5
BVN,39.11,38.31,2.08,OPTIMAL,95,1.48,0.12,39.67,-1.4,,,,0.004,11.5,63.4,166.0,clean,60.0,CAUTION,-12.4,3,Parabolic,0.85,5.85,54.89,IAU,miner,Miner,73.4
PAAS,61.94,60.34,2.65,OPTIMAL,95,1.48,0.12,63.24,-2.06,,,,0.185,107.3,63.2,168.0,clean,60.0,CAUTION,-11.5,3,Parabolic,0.57,12.19,39.54,IAU,miner,Miner,73.4
SGDJ,104.12,103.16,0.93,OPTIMAL,95,1.48,0.12,107.11,-2.79,,,,0.061,51.2,62.7,173.0,clean,60.0,CAUTION,-10.1,3,Parabolic,0.29,9.5,24.77,IAU,miner,Miner,73.2
SQM,76.78,74.22,3.45,OPTIMAL,95,1.48,0.9,74.3,3.33,,,,0.065,41.7,65.4,142.0,clean,57.0,CAUTION,-10.9,3,Parabolic,11.6,7.41,25.33,IAU,sector,Sector,73.2
VAL,91.17,82.4,10.64,GOOD,75,1.52,1.24,92.23,-1.15,,,,0.145,72.3,63.9,156.0,clean,81.0,HEALTHY,-10.8,3,Parabolic,0.6,46.08,52.13,VXUS,equity,Equity,72.9
REGN,777.28,773.86,0.44,OPTIMAL,95,1.48,0.9,776.54,0.1,,,,0.038,-11.7,47.3,313.0,clean,76.5,CAUTION,-5.3,2,Sustained Uptrend,1.39,-1.05,8.2,XLV,equity,Equity,72.8
SSRM,31.06,28.1,10.55,GOOD,90,1.52,2.55,31.19,-0.41,,,,0.619,254.0,48.6,303.0,clean,81.1,HEALTHY,-7.3,3,Parabolic,7.36,28.56,48.47,IAU,miner,Miner,72.8
MCD,327.62,326.2,0.44,OPTIMAL,95,1.48,0.9,331.57,-1.19,,,,0.3,28.4,50.7,290.0,clean,72.2,CAUTION,-4.1,2,Sustained Uptrend,-1.37,0.14,5.27,XLP,equity,Equity,72.7
XOM,149.01,148.03,0.66,OPTIMAL,95,1.48,0.9,150.73,-1.14,,,,0.008,4.8,53.3,273.0,clean,69.1,CAUTION,-6.6,3,Parabolic,-1.86,-0.03,27.86,XLE,commodity,Commodity,72.6
SNDX,24.71,21.15,16.81,FAIR,55,1.67,1.01,22.05,12.03,ELEVATED,1.51,0.6,0.356,132.8,83.2,18.0,overextended,80.6,HEALTHY,-1.8,3,Parabolic,15.45,17.59,21.58,XLV,equity,Equity,72.5
AEM,228.15,219.94,3.73,OPTIMAL,95,1.48,0.12,235.21,-3.0,,,,0.291,133.3,60.5,191.0,clean,60.0,CAUTION,-10.6,3,Parabolic,-2.72,16.05,35.14,IAU,miner,Miner,72.4
DGX,202.87,200.39,1.24,OPTIMAL,95,1.48,0.9,206.55,-1.78,,,,0.017,12.4,44.1,336.0,clean,79.2,CAUTION,-5.0,2,Sustained Uptrend,-2.63,6.38,11.16,XLRE,equity,Equity,72.4
CNI,106.77,106.01,0.71,OPTIMAL,95,1.48,0.9,109.76,-2.73,,,,0.206,39.7,53.9,266.0,clean,66.8,CAUTION,-5.6,2,Sustained Uptrend,-3.97,5.26,8.77,XLRE,sector,Sector,72.2
PSLV,28.77,27.76,3.64,OPTIMAL,95,1.48,0.12,28.43,1.21,,,,0.209,125.5,63.6,164.0,clean,55.7,CAUTION,-24.5,3,Parabolic,6.1,15.47,47.72,IAU,miner,Miner,72.2
CLNFF,59.82,53.73,11.34,GOOD,75,1.52,1.24,60.19,-0.62,,,,0.886,352.3,68.3,118.0,clean,73.1,CAUTION,-3.3,3,Parabolic,-3.3,30.33,44.04,XLE,equity,Equity,72.1
TER,303.76,299.83,1.31,OPTIMAL,95,1.48,0.9,310.96,-2.32,,,,0.091,-58.2,56.2,242.0,clean,63.7,CAUTION,-11.9,3,Parabolic,-0.15,1.22,51.3,VXUS,equity,Equity,72.0
ESE,269.93,264.13,2.2,OPTIMAL,95,1.48,0.9,276.15,-2.25,,,,0.002,4.0,46.6,321.0,clean,74.0,CAUTION,-7.3,3,Parabolic,-2.84,6.65,38.01,XLI,index,Index,71.8
RYCEY,17.85,17.55,1.68,OPTIMAL,95,1.48,0.9,17.91,-0.35,,,,0.017,16.2,58.7,211.0,clean,60.0,CAUTION,-6.0,2,Sustained Uptrend,1.01,5.37,22.51,VGK,index,Index,71.8
WPM,151.27,147.64,2.46,OPTIMAL,95,1.48,0.12,154.7,-2.22,,,,0.218,90.2,58.8,210.0,clean,60.0,CAUTION,-8.7,3,Parabolic,-0.05,11.24,39.95,IAU,miner,Miner,71.8
FORM,91.56,89.52,2.27,OPTIMAL,95,1.48,0.9,93.98,-2.58,,,,0.12,-69.5,58.4,214.0,clean,60.0,CAUTION,-14.5,3,Parabolic,-1.32,1.4,59.37,XLI,equity,Equity,71.7
CF,109.62,98.13,11.71,GOOD,80,1.52,1.96,105.54,3.87,,,,0.752,230.3,73.1,80.0,clean,60.0,CAUTION,-10.0,3,Parabolic,3.12,18.33,40.76,XLE,sector,Sector,71.6
RING,89.69,89.43,0.29,OPTIMAL,95,1.48,0.12,92.5,-3.04,,,,0.053,42.7,58.1,216.0,clean,60.0,CAUTION,-10.7,3,Parabolic,-0.81,7.93,29.25,IAU,miner,Miner,71.6
ESP,58.09,56.9,2.09,OPTIMAL,95,1.48,0.9,57.58,0.87,,,,0.0,-3.5,48.0,309.0,clean,71.0,CAUTION,-6.5,3,Parabolic,-1.48,2.14,36.57,,bond,Bond,71.3
LINC,36.57,30.96,18.13,FAIR,55,1.67,1.01,35.98,1.64,,,,0.876,460.8,76.8,47.0,clean,83.9,HEALTHY,-3.4,3,Parabolic,-1.22,39.95,64.14,TLT,equity,Equity,71.3
MUX,26.06,25.89,0.67,OPTIMAL,95,1.48,0.12,26.26,-0.74,,,,0.007,-18.5,57.4,224.0,clean,60.0,CAUTION,-12.2,3,Parabolic,1.92,3.17,38.84,IAU,miner,Miner,71.3
